entry_time,exit_time,side,entry,sl,tp,exit,outcome,pnl,bars_to_exit
2025-09-11 10:00:00+00:00,2025-09-11 10:30:00+00:00,short,0.799,0.8,0.797,0.799,SL,-2.84,2
2025-09-12 10:00:00+00:00,2025-09-12 10:30:00+00:00,short,0.796,0.797,0.793,0.796,SL,3.56,2
2025-09-15 10:30:00+00:00,2025-09-15 11:00:00+00:00,short,0.796,0.797,0.794,0.796,SL,-3.87,2
2025-09-16 10:00:00+00:00,2025-09-16 10:30:00+00:00,short,0.792,0.794,0.788,0.792,SL,0.99,2
2025-09-17 12:00:00+00:00,2025-09-17 12:30:00+00:00,short,0.787,0.788,0.785,0.787,SL,-3.13,2
2025-09-18 10:00:00+00:00,2025-09-18 10:30:00+00:00,short,0.79,0.792,0.785,0.79,SL,2.72,2
2025-09-19 11:00:00+00:00,2025-09-19 11:30:00+00:00,long,0.795,0.793,0.8,0.795,SL,-0.94,2
2025-09-22 10:15:00+00:00,2025-09-22 10:45:00+00:00,short,0.795,0.797,0.79,0.795,SL,-3.18,2
2025-09-23 11:30:00+00:00,2025-09-23 12:00:00+00:00,short,0.792,0.793,0.789,0.792,SL,1.99,2
2025-09-24 10:00:00+00:00,2025-09-24 10:30:00+00:00,long,0.793,0.792,0.796,0.793,SL,-1.53,2
2025-09-25 10:45:00+00:00,2025-09-25 11:15:00+00:00,long,0.797,0.795,0.801,0.797,SL,-1.64,2
2025-09-26 10:30:00+00:00,2025-09-26 11:00:00+00:00,long,0.8,0.799,0.802,0.8,SL,7.61,2
2025-09-29 10:00:00+00:00,2025-09-29 10:30:00+00:00,short,0.796,0.797,0.793,0.796,SL,0.84,2
2025-09-30 10:45:00+00:00,2025-09-30 11:15:00+00:00,short,0.796,0.798,0.791,0.795,SL,7.81,2
2025-10-01 10:00:00+00:00,2025-10-01 10:30:00+00:00,short,0.793,0.795,0.788,0.793,SL,-2.17,2
2025-10-03 11:30:00+00:00,2025-10-03 12:00:00+00:00,short,0.797,0.798,0.794,0.796,SL,15.63,2
2025-10-06 10:30:00+00:00,2025-10-06 11:00:00+00:00,long,0.799,0.796,0.807,0.799,SL,-0.59,2
2025-10-07 10:00:00+00:00,2025-10-07 10:30:00+00:00,long,0.797,0.796,0.8,0.797,SL,-1.09,2
2025-10-08 12:00:00+00:00,2025-10-08 12:30:00+00:00,short,0.801,0.802,0.797,0.801,SL,-3.46,2
2025-10-13 10:00:00+00:00,2025-10-13 10:30:00+00:00,long,0.802,0.8,0.808,0.802,SL,-2.83,2
2025-10-14 10:15:00+00:00,2025-10-14 10:45:00+00:00,long,0.804,0.802,0.811,0.804,SL,-0.23,2
2025-10-15 12:00:00+00:00,2025-10-15 12:30:00+00:00,long,0.8,0.799,0.803,0.8,SL,-3.37,2
2025-10-16 10:15:00+00:00,2025-10-16 10:45:00+00:00,long,0.797,0.795,0.801,0.797,SL,-0.86,2
2025-10-17 10:00:00+00:00,2025-10-17 10:30:00+00:00,short,0.788,0.79,0.783,0.788,SL,6.65,2
2025-10-22 12:15:00+00:00,2025-10-22 12:45:00+00:00,long,0.796,0.795,0.799,0.796,SL,2.53,2
2025-10-23 10:15:00+00:00,2025-10-23 10:45:00+00:00,long,0.798,0.797,0.801,0.798,SL,-1.15,2
2025-10-24 10:30:00+00:00,2025-10-24 11:00:00+00:00,short,0.795,0.797,0.791,0.795,SL,-0.89,2
2025-10-29 10:00:00+00:00,2025-10-29 10:30:00+00:00,short,0.794,0.795,0.792,0.794,SL,-3.7,2
