entry_time,exit_time,side,entry,sl,tp,exit,outcome,pnl,bars_to_exit
2025-10-10 17:30:00+00:00,2025-10-10 18:00:00+00:00,short,0.871,0.872,0.867,0.87,SL,5.75,2
2025-10-13 16:30:00+00:00,2025-10-13 17:00:00+00:00,long,0.868,0.867,0.87,0.868,SL,2.89,2
2025-10-14 17:45:00+00:00,2025-10-14 18:15:00+00:00,long,0.872,0.87,0.876,0.872,SL,-0.14,2
2025-10-15 16:15:00+00:00,2025-10-15 16:45:00+00:00,long,0.871,0.87,0.875,0.871,SL,-4.33,2
2025-10-16 16:45:00+00:00,2025-10-16 17:15:00+00:00,long,0.869,0.867,0.873,0.869,SL,3.17,2
2025-10-17 17:45:00+00:00,2025-10-17 18:15:00+00:00,long,0.871,0.869,0.876,0.871,SL,-3.09,2
2025-10-21 16:30:00+00:00,2025-10-21 17:00:00+00:00,long,0.868,0.867,0.871,0.868,SL,0.66,2
2025-10-22 17:00:00+00:00,2025-10-22 17:30:00+00:00,short,0.869,0.87,0.865,0.869,SL,-2.74,2
2025-10-23 16:30:00+00:00,2025-10-23 17:00:00+00:00,long,0.87,0.869,0.874,0.871,SL,9.86,2
2025-10-27 17:00:00+00:00,2025-10-27 17:30:00+00:00,long,0.873,0.872,0.876,0.873,SL,-0.24,2
2025-10-28 16:15:00+00:00,2025-10-28 17:00:00+00:00,long,0.877,0.875,0.88,0.878,SL,29.21,3
2025-10-29 20:00:00+00:00,2025-10-29 20:30:00+00:00,long,0.881,0.88,0.884,0.881,SL,-5.64,2
2025-11-04 16:30:00+00:00,2025-11-04 17:00:00+00:00,long,0.88,0.879,0.883,0.88,SL,0.76,2
2025-11-10 16:15:00+00:00,2025-11-10 16:45:00+00:00,long,0.879,0.877,0.882,0.879,SL,4.58,2
2025-11-11 17:15:00+00:00,2025-11-11 17:45:00+00:00,long,0.881,0.88,0.884,0.881,SL,-3.81,2
2025-11-12 16:00:00+00:00,2025-11-12 16:30:00+00:00,long,0.883,0.882,0.887,0.884,SL,1.41,2
2025-11-13 16:30:00+00:00,2025-11-13 17:00:00+00:00,long,0.883,0.881,0.886,0.883,SL,-3.77,2
2025-11-17 16:15:00+00:00,2025-11-17 16:45:00+00:00,long,0.88,0.879,0.883,0.88,SL,-1.48,2
2025-11-20 18:30:00+00:00,2025-11-20 19:00:00+00:00,long,0.882,0.88,0.886,0.882,SL,-1.34,2
2025-11-21 16:30:00+00:00,2025-11-21 17:00:00+00:00,short,0.88,0.881,0.878,0.88,SL,7.42,2
2025-11-24 16:15:00+00:00,2025-11-24 16:45:00+00:00,long,0.881,0.88,0.884,0.881,SL,-0.2,2
2025-11-25 16:45:00+00:00,2025-11-25 17:15:00+00:00,short,0.878,0.879,0.874,0.878,SL,-3.35,2
2025-11-27 18:00:00+00:00,2025-11-27 18:30:00+00:00,short,0.875,0.876,0.873,0.875,SL,-4.82,2
2025-11-28 17:00:00+00:00,2025-11-28 17:30:00+00:00,long,0.876,0.875,0.88,0.876,SL,6.57,2
2025-12-01 17:00:00+00:00,2025-12-01 17:30:00+00:00,long,0.878,0.877,0.88,0.878,SL,-0.35,2
2025-12-03 16:30:00+00:00,2025-12-03 17:00:00+00:00,short,0.876,0.877,0.873,0.876,SL,2.84,2
2025-12-04 16:30:00+00:00,2025-12-04 17:00:00+00:00,short,0.872,0.875,0.866,0.873,SL,-2.26,2
2025-12-08 16:00:00+00:00,2025-12-08 16:30:00+00:00,short,0.874,0.875,0.871,0.874,SL,3.29,2
2025-12-10 16:15:00+00:00,2025-12-10 16:45:00+00:00,short,0.873,0.874,0.869,0.873,SL,0.44,2
2025-12-11 18:30:00+00:00,2025-12-11 19:30:00+00:00,long,0.875,0.875,0.877,0.876,SL,13.13,4
2025-12-12 16:00:00+00:00,2025-12-12 16:30:00+00:00,long,0.877,0.877,0.88,0.877,SL,1.02,2
2025-12-15 17:00:00+00:00,2025-12-15 17:30:00+00:00,long,0.878,0.877,0.881,0.878,SL,-0.05,2
2025-12-17 16:30:00+00:00,2025-12-17 17:00:00+00:00,long,0.879,0.878,0.881,0.879,SL,-1.44,2
2025-12-18 18:00:00+00:00,2025-12-18 18:30:00+00:00,long,0.876,0.873,0.883,0.876,SL,0.42,2
2025-12-19 20:45:00+00:00,2025-12-19 21:45:00+00:00,short,0.876,0.877,0.873,0.876,SL,-0.25,4
2025-12-22 19:00:00+00:00,2025-12-22 19:30:00+00:00,short,0.873,0.875,0.869,0.873,SL,-2.98,2
2025-12-24 20:00:00+00:00,2025-12-24 20:30:00+00:00,short,0.872,0.873,0.871,0.873,SL,-3.52,2
2025-12-29 18:45:00+00:00,2025-12-29 19:15:00+00:00,short,0.871,0.873,0.867,0.871,SL,-1.6,2
