time,open,high,low,close,vol
2014-04-14 00:00:00,170.051,170.055,169.581,169.889,10428
2014-04-14 04:00:00,169.889,170.153,169.732,169.955,6751
2014-04-14 08:00:00,169.952,170.182,169.842,170.067,16551
2014-04-14 12:00:00,170.064,170.39,169.959,170.132,20185
2014-04-14 16:00:00,170.141,170.506,170.109,170.139,16831
2014-04-14 20:00:00,170.142,170.476,170.031,170.344,8832
2014-04-15 00:00:00,170.349,170.505,170.279,170.331,8107
2014-04-15 04:00:00,170.331,170.463,170.223,170.306,7396
2014-04-15 08:00:00,170.303,170.364,169.496,170.201,18220
2014-04-15 12:00:00,170.21,170.669,170.208,170.592,17203
2014-04-15 16:00:00,170.592,170.645,169.718,170.159,26632
2014-04-15 20:00:00,170.16,170.498,170.158,170.365,10997
2014-04-16 00:00:00,170.365,170.886,170.298,170.802,8854
2014-04-16 04:00:00,170.8,171.052,170.694,171.044,8340
2014-04-16 08:00:00,171.038,172.097,171.028,171.82,18543
2014-04-16 12:00:00,171.821,172.015,171.603,171.737,16676
2014-04-16 16:00:00,171.737,171.901,171.66,171.767,16868
2014-04-16 20:00:00,171.767,171.857,171.623,171.702,5882
2014-04-17 00:00:00,171.703,172.011,171.648,171.684,8928
2014-04-17 04:00:00,171.685,171.773,171.449,171.651,8284
2014-04-17 08:00:00,171.651,171.921,171.561,171.775,12811
2014-04-17 12:00:00,171.775,171.829,171.564,171.775,14035
2014-04-17 16:00:00,171.868,172.105,171.654,172.026,15060
2014-04-17 20:00:00,172.025,172.077,171.826,171.95,5264
2014-04-18 00:00:00,171.968,172.179,171.864,172.018,6500
2014-04-18 04:00:00,172.019,172.035,171.873,171.931,4465
2014-04-18 08:00:00,171.931,171.969,171.814,171.857,4420
2014-04-18 12:00:00,171.846,171.989,171.802,171.969,3506
2014-04-18 16:00:00,171.972,171.99,171.867,171.889,3050
2014-04-18 20:00:00,171.889,172.122,171.783,171.958,2059
2014-04-21 00:00:00,172.105,172.386,172.005,172.347,8288
2014-04-21 04:00:00,172.349,172.412,172.253,172.349,4399
2014-04-21 08:00:00,172.347,172.457,172.284,172.31,4836
2014-04-21 12:00:00,172.309,172.489,172.269,172.36,6552
2014-04-21 16:00:00,172.36,172.394,172.19,172.299,7116
2014-04-21 20:00:00,172.297,172.413,172.252,172.328,3770
2014-04-22 00:00:00,172.33,172.45,172.255,172.395,6904
2014-04-22 04:00:00,172.392,172.435,172.178,172.214,6493
2014-04-22 08:00:00,172.213,172.512,172.01,172.443,15090
2014-04-22 12:00:00,172.445,172.698,172.365,172.602,14158
2014-04-22 16:00:00,172.602,172.729,172.515,172.664,13536
2014-04-22 20:00:00,172.665,172.736,172.546,172.597,5897
2014-04-23 00:00:00,172.602,172.789,172.577,172.634,7249
2014-04-23 04:00:00,172.636,172.706,172.473,172.562,7265
2014-04-23 08:00:00,172.568,172.741,171.724,171.744,19340
2014-04-23 12:00:00,171.742,171.882,171.499,171.857,14371
2014-04-23 16:00:00,171.858,171.866,171.354,171.54,15662
2014-04-23 20:00:00,171.537,172.122,171.511,172.041,6713
2014-04-24 00:00:00,172.035,172.101,171.919,171.976,6064
2014-04-24 04:00:00,171.976,172.013,171.629,171.815,8055
2014-04-24 08:00:00,171.815,172.04,171.764,171.867,15557
2014-04-24 12:00:00,171.869,172.184,171.518,171.626,19535
2014-04-24 16:00:00,171.628,171.98,171.475,171.705,17725
2014-04-24 20:00:00,171.705,171.978,171.704,171.83,6719
2014-04-25 00:00:00,171.832,172.258,171.759,172.067,8484
2014-04-25 04:00:00,172.065,172.176,171.909,172.02,5448
2014-04-25 08:00:00,172.018,172.077,171.687,171.88,13916
2014-04-25 12:00:00,171.877,171.907,171.378,171.574,16393
2014-04-25 16:00:00,171.583,171.699,171.431,171.627,12470
2014-04-25 20:00:00,171.625,171.718,171.532,171.629,4585
2014-04-28 00:00:00,171.607,171.716,171.257,171.471,7196
2014-04-28 04:00:00,171.471,171.63,171.421,171.605,5136
2014-04-28 08:00:00,171.606,172.491,171.574,172.491,16330
2014-04-28 12:00:00,172.489,172.503,172.203,172.415,15534
2014-04-28 16:00:00,172.411,172.573,171.961,172.001,18040
2014-04-28 20:00:00,172.001,172.4,171.972,172.257,7548
2014-04-29 00:00:00,172.268,172.392,172.226,172.284,4919
2014-04-29 04:00:00,172.284,172.368,172.263,172.33,3427
2014-04-29 08:00:00,172.328,172.905,172.294,172.579,15175
2014-04-29 12:00:00,172.579,172.889,172.473,172.762,17941
2014-04-29 16:00:00,172.772,172.817,172.483,172.592,16510
2014-04-29 20:00:00,172.592,172.732,172.542,172.723,5845
2014-04-30 00:00:00,172.716,172.716,172.4,172.412,7259
2014-04-30 04:00:00,172.412,172.451,172.035,172.08,10080
2014-04-30 08:00:00,172.082,172.545,171.934,172.511,17685
2014-04-30 12:00:00,172.513,172.698,172.185,172.428,20750
2014-04-30 16:00:00,172.426,172.569,172.267,172.316,16313
2014-04-30 20:00:00,172.315,172.61,172.3,172.478,11300
2014-05-01 00:00:00,172.482,172.597,172.393,172.411,4827
2014-05-01 04:00:00,172.682,172.682,172.495,172.498,1316
2014-05-01 08:00:00,172.495,172.9,172.415,172.87,12386
2014-05-01 12:00:00,172.872,172.928,172.602,172.674,11328
2014-05-01 16:00:00,172.675,172.929,172.597,172.721,10917
2014-05-01 20:00:00,172.718,172.844,172.697,172.784,5835
2014-05-02 00:00:00,172.784,172.898,172.714,172.792,6233
