time,open,high,low,close,vol
2021-04-12 00:00:00,1.18925,1.19007,1.18884,1.18987,137
2021-04-12 00:30:00,1.18986,1.19037,1.18905,1.18965,169
2021-04-12 01:00:00,1.18976,1.19014,1.18966,1.18994,336
2021-04-12 01:30:00,1.18992,1.19003,1.18977,1.18983,302
2021-04-12 02:00:00,1.18985,1.19016,1.18985,1.19004,265
2021-04-12 02:30:00,1.19004,1.19037,1.1896,1.18961,269
2021-04-12 03:00:00,1.1896,1.19005,1.18944,1.19004,396
2021-04-12 03:30:00,1.19004,1.1903,1.18971,1.18976,451
2021-04-12 04:00:00,1.18978,1.18986,1.18911,1.18917,525
2021-04-12 04:30:00,1.18918,1.18941,1.18863,1.18894,727
2021-04-12 05:00:00,1.18894,1.18902,1.18857,1.18879,693
2021-04-12 05:30:00,1.18879,1.189,1.18864,1.189,500
2021-04-12 06:00:00,1.189,1.1892,1.1887699999999999,1.1892,366
2021-04-12 06:30:00,1.1892,1.18931,1.18908,1.18925,314
2021-04-12 07:00:00,1.18927,1.1892800000000001,1.18882,1.18907,340
2021-04-12 07:30:00,1.18906,1.18909,1.18874,1.1888,263
2021-04-12 08:00:00,1.1888,1.18881,1.18844,1.18856,353
2021-04-12 08:30:00,1.18856,1.18909,1.18847,1.18895,357
2021-04-12 09:00:00,1.18898,1.18941,1.18862,1.1886700000000001,724
2021-04-12 09:30:00,1.1886700000000001,1.1894,1.18854,1.18854,663
2021-04-12 10:00:00,1.18854,1.1888,1.18743,1.18747,961
2021-04-12 10:30:00,1.18747,1.18811,1.18722,1.18732,852
2021-04-12 11:00:00,1.18731,1.18808,1.18712,1.18778,756
2021-04-12 11:30:00,1.1878,1.18871,1.18756,1.18837,603
2021-04-12 12:00:00,1.18838,1.19038,1.18838,1.1903299999999999,739
2021-04-12 12:30:00,1.19034,1.1909,1.19018,1.19041,787
2021-04-12 13:00:00,1.19042,1.19072,1.19007,1.19047,587
2021-04-12 13:30:00,1.19046,1.1918199999999999,1.19041,1.19098,800
2021-04-12 14:00:00,1.19098,1.19147,1.19064,1.19142,629
2021-04-12 14:30:00,1.19142,1.19154,1.19062,1.19064,669
2021-04-12 15:00:00,1.19065,1.19141,1.19027,1.19126,718
2021-04-12 15:30:00,1.19127,1.1918,1.1911100000000001,1.19141,480
2021-04-12 16:00:00,1.19142,1.19166,1.1909,1.19108,721
2021-04-12 16:30:00,1.19109,1.19151,1.19036,1.19054,990
2021-04-12 17:00:00,1.19054,1.19179,1.1905000000000001,1.19139,775
2021-04-12 17:30:00,1.1914500000000001,1.19154,1.19037,1.19069,943
2021-04-12 18:00:00,1.19069,1.19163,1.19066,1.19114,771
2021-04-12 18:30:00,1.19116,1.19134,1.19054,1.19071,663
2021-04-12 19:00:00,1.19073,1.19136,1.19055,1.19131,567
2021-04-12 19:30:00,1.19133,1.19191,1.19133,1.19158,440
2021-04-12 20:00:00,1.19158,1.19173,1.19136,1.19159,402
2021-04-12 20:30:00,1.19159,1.19168,1.19139,1.1914500000000001,336
2021-04-12 21:00:00,1.1914500000000001,1.19153,1.19037,1.19048,379
2021-04-12 21:30:00,1.19047,1.19069,1.19036,1.19053,392
2021-04-12 22:00:00,1.19054,1.19066,1.1899,1.19019,389
2021-04-12 22:30:00,1.19011,1.1909,1.19011,1.19083,375
2021-04-12 23:00:00,1.19083,1.1911,1.19078,1.1909399999999999,197
2021-04-12 23:30:00,1.1909399999999999,1.1911,1.19087,1.19103,153
2021-04-13 00:00:00,1.19104,1.19156,1.19082,1.1914500000000001,129
2021-04-13 00:30:00,1.19142,1.19157,1.19108,1.19123,256
2021-04-13 01:00:00,1.19129,1.19151,1.19124,1.19141,211
2021-04-13 01:30:00,1.19137,1.1914500000000001,1.19119,1.19126,132
2021-04-13 02:00:00,1.1913,1.1913,1.19109,1.19114,141
2021-04-13 02:30:00,1.19115,1.19156,1.1911100000000001,1.19118,189
2021-04-13 03:00:00,1.19118,1.1912099999999999,1.1902300000000001,1.19048,570
2021-04-13 03:30:00,1.19048,1.1905999999999999,1.19022,1.19041,360
2021-04-13 04:00:00,1.19041,1.19046,1.18976,1.19005,577
2021-04-13 04:30:00,1.19005,1.19027,1.1897199999999999,1.18995,530
2021-04-13 05:00:00,1.18994,1.19012,1.18975,1.18982,455
2021-04-13 05:30:00,1.18982,1.19001,1.1896,1.18985,434
2021-04-13 06:00:00,1.18985,1.18994,1.18935,1.18945,434
2021-04-13 06:30:00,1.18943,1.18955,1.189,1.18904,262
2021-04-13 07:00:00,1.18904,1.18924,1.18882,1.18913,404
2021-04-13 07:30:00,1.18912,1.18912,1.18861,1.18873,322
2021-04-13 08:00:00,1.18874,1.18895,1.1886,1.18892,388
2021-04-13 08:30:00,1.18894,1.18937,1.18885,1.18932,361
2021-04-13 09:00:00,1.18932,1.19005,1.18894,1.1897199999999999,650
2021-04-13 09:30:00,1.18971,1.18988,1.1883,1.1884299999999999,698
2021-04-13 10:00:00,1.18842,1.18992,1.18842,1.18983,779
2021-04-13 10:30:00,1.18983,1.19087,1.18983,1.19037,918
2021-04-13 11:00:00,1.19038,1.19044,1.18952,1.18986,719
2021-04-13 11:30:00,1.18987,1.19032,1.18961,1.19007,714
2021-04-13 12:00:00,1.19007,1.19037,1.1893,1.19028,740
2021-04-13 12:30:00,1.1902300000000001,1.19038,1.18935,1.18936,676
2021-04-13 13:00:00,1.18932,1.18963,1.18891,1.18891,538
2021-04-13 13:30:00,1.1889,1.18947,1.1887699999999999,1.18911,653
2021-04-13 14:00:00,1.18912,1.18957,1.18856,1.18876,1194
2021-04-13 14:30:00,1.18874,1.18967,1.18865,1.18963,929
2021-04-13 15:00:00,1.18963,1.18985,1.1889,1.18944,1057
2021-04-13 15:30:00,1.18943,1.1934,1.18796,1.19245,1969
2021-04-13 16:00:00,1.1924299999999999,1.19385,1.1923300000000001,1.19322,1465
2021-04-13 16:30:00,1.19324,1.19429,1.19319,1.19354,1191
2021-04-13 17:00:00,1.19357,1.19405,1.19278,1.1934,1120
2021-04-13 17:30:00,1.19339,1.19371,1.19252,1.19263,921
2021-04-13 18:00:00,1.19263,1.19319,1.19236,1.193,754
2021-04-13 18:30:00,1.19303,1.19386,1.1928,1.19385,686
2021-04-13 19:00:00,1.19385,1.19435,1.19364,1.1937,613
2021-04-13 19:30:00,1.19369,1.19405,1.19361,1.1938,418
2021-04-13 20:00:00,1.1938,1.19448,1.19379,1.19435,717
2021-04-13 20:30:00,1.19436,1.19444,1.19392,1.19425,544
2021-04-13 21:00:00,1.1942300000000001,1.19478,1.19414,1.19468,435
2021-04-13 21:30:00,1.19467,1.19477,1.19414,1.19467,428
2021-04-13 22:00:00,1.19466,1.19478,1.19441,1.19453,375
2021-04-13 22:30:00,1.19452,1.19558,1.19452,1.19551,506
2021-04-13 23:00:00,1.1954500000000001,1.1954500000000001,1.19489,1.19507,371
2021-04-13 23:30:00,1.19505,1.19508,1.1948400000000001,1.19492,193
2021-04-14 00:00:00,1.19482,1.19533,1.19471,1.19506,123
2021-04-14 00:30:00,1.19506,1.19507,1.19481,1.19492,148
2021-04-14 01:00:00,1.19492,1.19515,1.19491,1.19496,274
2021-04-14 01:30:00,1.19496,1.19504,1.19488,1.19489,196
2021-04-14 02:00:00,1.19488,1.19523,1.19488,1.19507,147
2021-04-14 02:30:00,1.19508,1.19558,1.19496,1.19538,281
2021-04-14 03:00:00,1.19542,1.19583,1.19542,1.19555,355
2021-04-14 03:30:00,1.19555,1.19586,1.19537,1.19543,438
