time,open,high,low,close,vol
2021-04-12 00:00:00,1.25383,1.25385,1.2528299999999999,1.25289,115
2021-04-12 00:30:00,1.25289,1.25298,1.25254,1.2527599999999999,129
2021-04-12 01:00:00,1.2527599999999999,1.2536100000000001,1.2527599999999999,1.25322,596
2021-04-12 01:30:00,1.25321,1.25338,1.25297,1.25333,365
2021-04-12 02:00:00,1.25333,1.2534399999999999,1.2528000000000001,1.25306,374
2021-04-12 02:30:00,1.25305,1.2534,1.25292,1.25338,309
2021-04-12 03:00:00,1.2533699999999999,1.25392,1.25319,1.25363,387
2021-04-12 03:30:00,1.25363,1.25363,1.25306,1.2534399999999999,360
2021-04-12 04:00:00,1.25338,1.25464,1.25338,1.25453,591
2021-04-12 04:30:00,1.25449,1.2551999999999999,1.25437,1.25489,676
2021-04-12 05:00:00,1.25489,1.25553,1.25487,1.25526,521
2021-04-12 05:30:00,1.25526,1.25582,1.25511,1.25537,418
2021-04-12 06:00:00,1.25541,1.2558500000000001,1.25539,1.25552,320
2021-04-12 06:30:00,1.25555,1.25571,1.25535,1.2555100000000001,277
2021-04-12 07:00:00,1.25553,1.25584,1.25542,1.25566,235
2021-04-12 07:30:00,1.25568,1.25631,1.2555,1.25622,275
2021-04-12 08:00:00,1.25625,1.25663,1.25625,1.25652,333
2021-04-12 08:30:00,1.25654,1.25663,1.2561499999999999,1.2564199999999999,338
2021-04-12 09:00:00,1.2564,1.25677,1.25564,1.25611,513
2021-04-12 09:30:00,1.2561,1.25635,1.25559,1.25632,611
2021-04-12 10:00:00,1.25633,1.2566,1.25558,1.25651,764
2021-04-12 10:30:00,1.25651,1.25662,1.25596,1.2563900000000001,578
2021-04-12 11:00:00,1.2563900000000001,1.25663,1.2558099999999999,1.25645,424
2021-04-12 11:30:00,1.25645,1.25645,1.2557,1.25589,344
2021-04-12 12:00:00,1.25589,1.25589,1.2548,1.25481,457
2021-04-12 12:30:00,1.2548,1.25496,1.25439,1.25477,459
2021-04-12 13:00:00,1.25478,1.2548599999999999,1.25421,1.25446,388
2021-04-12 13:30:00,1.25446,1.25446,1.25315,1.25351,428
2021-04-12 14:00:00,1.25352,1.25367,1.25314,1.25327,411
2021-04-12 14:30:00,1.25327,1.25392,1.25323,1.25381,429
2021-04-12 15:00:00,1.2538,1.25465,1.25369,1.25451,599
2021-04-12 15:30:00,1.25451,1.25477,1.2533400000000001,1.25412,490
2021-04-12 16:00:00,1.25412,1.25534,1.25351,1.25529,617
2021-04-12 16:30:00,1.2552400000000001,1.25583,1.25424,1.25532,979
2021-04-12 17:00:00,1.25532,1.25631,1.25488,1.25627,839
2021-04-12 17:30:00,1.25627,1.2572,1.25569,1.25595,1001
2021-04-12 18:00:00,1.25598,1.25668,1.25573,1.25573,739
2021-04-12 18:30:00,1.25573,1.25599,1.25529,1.25569,777
2021-04-12 19:00:00,1.25569,1.25598,1.255,1.25502,520
2021-04-12 19:30:00,1.25503,1.25508,1.25406,1.25481,457
2021-04-12 20:00:00,1.25482,1.25531,1.25469,1.25478,431
2021-04-12 20:30:00,1.25479,1.25564,1.25474,1.25559,474
2021-04-12 21:00:00,1.25559,1.25634,1.25543,1.25621,427
2021-04-12 21:30:00,1.25621,1.25647,1.25575,1.25628,421
2021-04-12 22:00:00,1.25628,1.25739,1.25621,1.25664,531
2021-04-12 22:30:00,1.25665,1.25671,1.25609,1.25638,428
2021-04-12 23:00:00,1.25637,1.25647,1.25589,1.2563900000000001,341
2021-04-12 23:30:00,1.2563900000000001,1.25655,1.2561,1.25652,192
2021-04-13 00:00:00,1.25573,1.2563,1.2557,1.25587,116
2021-04-13 00:30:00,1.25587,1.25648,1.25587,1.25629,182
2021-04-13 01:00:00,1.25634,1.25636,1.25601,1.25617,251
2021-04-13 01:30:00,1.25618,1.2567,1.25617,1.25663,219
2021-04-13 02:00:00,1.25657,1.25682,1.2564,1.2564,248
2021-04-13 02:30:00,1.25644,1.25647,1.25582,1.25629,237
2021-04-13 03:00:00,1.25628,1.25767,1.25623,1.25719,506
2021-04-13 03:30:00,1.2572,1.25747,1.25705,1.25736,393
2021-04-13 04:00:00,1.25735,1.25812,1.25727,1.25763,478
2021-04-13 04:30:00,1.25762,1.25792,1.25725,1.25773,404
2021-04-13 05:00:00,1.25773,1.25774,1.25735,1.25743,389
2021-04-13 05:30:00,1.25743,1.25782,1.25715,1.25727,404
2021-04-13 06:00:00,1.25728,1.25772,1.25711,1.25766,390
2021-04-13 06:30:00,1.25769,1.25799,1.25747,1.25794,299
2021-04-13 07:00:00,1.25796,1.25796,1.25759,1.2576800000000001,351
2021-04-13 07:30:00,1.25775,1.25823,1.25774,1.25807,342
2021-04-13 08:00:00,1.25806,1.25875,1.25806,1.25838,337
2021-04-13 08:30:00,1.25834,1.25861,1.25779,1.25793,298
2021-04-13 09:00:00,1.25793,1.25849,1.25732,1.25792,379
2021-04-13 09:30:00,1.258,1.25845,1.25755,1.25818,393
2021-04-13 10:00:00,1.25815,1.25815,1.25763,1.25769,524
2021-04-13 10:30:00,1.25769,1.25837,1.25736,1.25834,460
2021-04-13 11:00:00,1.25834,1.25889,1.25767,1.25814,490
2021-04-13 11:30:00,1.25814,1.25871,1.2579500000000001,1.2585899999999999,547
2021-04-13 12:00:00,1.25861,1.2593,1.25854,1.25869,487
2021-04-13 12:30:00,1.25869,1.2592400000000001,1.25857,1.25879,398
2021-04-13 13:00:00,1.25879,1.25905,1.25846,1.25894,408
2021-04-13 13:30:00,1.259,1.25983,1.25885,1.25974,470
2021-04-13 14:00:00,1.25977,1.2622499999999999,1.2595,1.26177,1040
2021-04-13 14:30:00,1.26176,1.26221,1.26126,1.26187,666
2021-04-13 15:00:00,1.2619099999999999,1.26254,1.26119,1.2621,833
2021-04-13 15:30:00,1.26219,1.26294,1.25904,1.25926,1445
2021-04-13 16:00:00,1.2592400000000001,1.25935,1.25724,1.2572999999999999,1072
2021-04-13 16:30:00,1.2572999999999999,1.2572999999999999,1.25604,1.2566,1106
2021-04-13 17:00:00,1.25654,1.25785,1.25589,1.25665,1037
2021-04-13 17:30:00,1.25668,1.25686,1.25511,1.2553,952
2021-04-13 18:00:00,1.25536,1.25574,1.25424,1.25426,672
2021-04-13 18:30:00,1.25424,1.2548,1.2539500000000001,1.25419,835
2021-04-13 19:00:00,1.25418,1.25418,1.25323,1.25396,537
2021-04-13 19:30:00,1.254,1.25457,1.2539,1.2543199999999999,401
2021-04-13 20:00:00,1.25433,1.25439,1.25363,1.25385,622
2021-04-13 20:30:00,1.25385,1.2542,1.25352,1.25396,427
2021-04-13 21:00:00,1.2539500000000001,1.25433,1.2535,1.25388,429
2021-04-13 21:30:00,1.25388,1.25404,1.25316,1.25345,400
2021-04-13 22:00:00,1.25343,1.25365,1.25324,1.25355,316
2021-04-13 22:30:00,1.25357,1.25357,1.25288,1.25298,373
2021-04-13 23:00:00,1.25298,1.25332,1.25269,1.25328,248
2021-04-13 23:30:00,1.25326,1.2537099999999999,1.2532,1.2534100000000001,253
2021-04-14 00:00:00,1.2533400000000001,1.25347,1.25294,1.25305,197
2021-04-14 00:30:00,1.2530700000000001,1.2535,1.25291,1.25333,302
2021-04-14 01:00:00,1.25323,1.25339,1.25308,1.25315,251
2021-04-14 01:30:00,1.25316,1.25373,1.25311,1.2537099999999999,201
2021-04-14 02:00:00,1.2537,1.25392,1.2535,1.25375,219
2021-04-14 02:30:00,1.25374,1.25393,1.2533400000000001,1.2537099999999999,163
2021-04-14 03:00:00,1.25366,1.25397,1.2533400000000001,1.25391,306
2021-04-14 03:30:00,1.25389,1.25461,1.2536800000000001,1.25439,366
2021-04-14 04:00:00,1.25438,1.25458,1.25356,1.25404,375
2021-04-14 04:30:00,1.25406,1.25475,1.25372,1.25412,403
2021-04-14 05:00:00,1.25413,1.2546599999999999,1.25403,1.2542499999999999,496
2021-04-14 05:30:00,1.2542499999999999,1.2542900000000001,1.2537099999999999,1.25412,594
2021-04-14 06:00:00,1.25412,1.25442,1.25406,1.2542,330
2021-04-14 06:30:00,1.2542,1.25428,1.2539500000000001,1.25396,262
2021-04-14 07:00:00,1.25396,1.25404,1.25354,1.25363,270
2021-04-14 07:30:00,1.2536399999999999,1.25388,1.2534,1.25386,266
2021-04-14 08:00:00,1.25384,1.25397,1.25335,1.2534,251
2021-04-14 08:30:00,1.2534,1.25413,1.2533699999999999,1.2537,331
2021-04-14 09:00:00,1.25365,1.2544,1.25343,1.25437,425
2021-04-14 09:30:00,1.25442,1.25445,1.25372,1.25393,631
2021-04-14 10:00:00,1.25393,1.2554400000000001,1.25365,1.25511,762
2021-04-14 10:30:00,1.25511,1.25618,1.25454,1.25609,681
2021-04-14 11:00:00,1.2560799999999999,1.2560799999999999,1.25525,1.2555399999999999,478
2021-04-14 11:30:00,1.2555,1.2555,1.2539,1.25419,617
