time,open,high,low,close,vol
2014-04-14 00:00:00,0.93914,0.94091,0.93758,0.93954,7134
2014-04-14 04:00:00,0.93953,0.94011,0.93865,0.9391,5963
2014-04-14 08:00:00,0.93909,0.94041,0.93831,0.93988,10299
2014-04-14 12:00:00,0.93988,0.94174,0.93964,0.94126,8648
2014-04-14 16:00:00,0.94107,0.94229,0.94068,0.94133,7865
2014-04-14 20:00:00,0.94134,0.94251,0.94085,0.94159,5148
2014-04-15 00:00:00,0.94159,0.9423,0.93881,0.94018,6962
2014-04-15 04:00:00,0.94017,0.94017,0.93852,0.93912,5939
2014-04-15 08:00:00,0.93911,0.93944,0.93801,0.93938,9497
2014-04-15 12:00:00,0.93937,0.93946,0.93449,0.93537,10064
2014-04-15 16:00:00,0.93536,0.93585,0.93363,0.93491,11751
2014-04-15 20:00:00,0.93495,0.93639,0.9347,0.93559,5398
2014-04-16 00:00:00,0.9356,0.93682,0.9332,0.93633,8431
2014-04-16 04:00:00,0.9363,0.9379,0.93449,0.93767,8666
2014-04-16 08:00:00,0.9377,0.93771,0.93415,0.93467,10037
2014-04-16 12:00:00,0.93471,0.9373,0.93412,0.93656,8140
2014-04-16 16:00:00,0.93657,0.93877,0.93581,0.93785,10691
2014-04-16 20:00:00,0.93785,0.93841,0.93655,0.93689,4459
2014-04-17 00:00:00,0.93691,0.939,0.93633,0.93711,6707
2014-04-17 04:00:00,0.9371,0.93818,0.93519,0.93635,6940
2014-04-17 08:00:00,0.93634,0.93698,0.93522,0.93594,7625
2014-04-17 12:00:00,0.93595,0.93612,0.93377,0.93513,7670
2014-04-17 16:00:00,0.93512,0.93512,0.93208,0.93318,8131
2014-04-17 20:00:00,0.93319,0.93363,0.93218,0.9328,3824
2014-04-18 00:00:00,0.93278,0.93309,0.93232,0.93283,3234
2014-04-18 04:00:00,0.93284,0.93381,0.93255,0.9334,3822
2014-04-18 08:00:00,0.93338,0.93357,0.93273,0.93309,3458
2014-04-18 12:00:00,0.93308,0.93416,0.93284,0.93345,2774
2014-04-18 16:00:00,0.93345,0.93354,0.93262,0.93323,1254
2014-04-18 20:00:00,0.93319,0.93336,0.93252,0.93296,851
2014-04-21 00:00:00,0.9331,0.93405,0.9315,0.93208,4071
2014-04-21 04:00:00,0.93208,0.93316,0.9319,0.93286,3377
2014-04-21 08:00:00,0.93287,0.93347,0.93261,0.9331,3482
2014-04-21 12:00:00,0.9331,0.9333,0.93177,0.9327,4449
2014-04-21 16:00:00,0.93276,0.93463,0.9327,0.93362,4572
2014-04-21 20:00:00,0.93362,0.93365,0.93215,0.93232,3466
2014-04-22 00:00:00,0.93233,0.93517,0.93213,0.93476,6105
2014-04-22 04:00:00,0.93481,0.93589,0.93472,0.9353,6045
2014-04-22 08:00:00,0.93536,0.93694,0.93531,0.93632,8414
2014-04-22 12:00:00,0.93631,0.93676,0.93553,0.93653,7193
2014-04-22 16:00:00,0.93653,0.93779,0.93591,0.93648,7213
2014-04-22 20:00:00,0.93647,0.93672,0.93575,0.93636,3873
2014-04-23 00:00:00,0.93638,0.93769,0.92953,0.93056,8536
2014-04-23 04:00:00,0.93055,0.93129,0.92727,0.92828,8890
2014-04-23 08:00:00,0.92828,0.92855,0.92704,0.92837,9852
2014-04-23 12:00:00,0.92839,0.9291,0.92673,0.92716,7142
2014-04-23 16:00:00,0.9272,0.9289,0.92704,0.92823,6393
2014-04-23 20:00:00,0.92823,0.92925,0.92786,0.92883,4410
2014-04-24 00:00:00,0.92883,0.93003,0.9282,0.92926,5397
2014-04-24 04:00:00,0.92932,0.93006,0.92833,0.92928,5466
2014-04-24 08:00:00,0.92929,0.92999,0.92715,0.92763,8892
2014-04-24 12:00:00,0.92759,0.92775,0.92533,0.92597,10400
2014-04-24 16:00:00,0.92598,0.92717,0.92519,0.92546,6946
2014-04-24 20:00:00,0.92545,0.92647,0.92544,0.92623,3476
2014-04-25 00:00:00,0.92622,0.92727,0.92536,0.92636,4983
2014-04-25 04:00:00,0.92636,0.92803,0.92629,0.92769,4832
2014-04-25 08:00:00,0.92773,0.92793,0.9261,0.92738,7582
2014-04-25 12:00:00,0.92738,0.9296,0.92732,0.92835,7136
2014-04-25 16:00:00,0.92835,0.92979,0.9265,0.92663,6672
2014-04-25 20:00:00,0.92664,0.92788,0.92632,0.92693,2690
2014-04-28 00:00:00,0.92729,0.92928,0.92687,0.92868,4840
2014-04-28 04:00:00,0.92868,0.92909,0.92764,0.92891,4784
2014-04-28 08:00:00,0.9289,0.93164,0.92838,0.92921,9621
2014-04-28 12:00:00,0.9292,0.92926,0.92624,0.92644,7868
2014-04-28 16:00:00,0.92644,0.92679,0.92447,0.92469,8820
2014-04-28 20:00:00,0.92469,0.92617,0.92441,0.92603,4949
2014-04-29 00:00:00,0.926,0.92607,0.92273,0.92373,6019
2014-04-29 04:00:00,0.9237,0.92493,0.92349,0.92416,5346
2014-04-29 08:00:00,0.92415,0.92649,0.92334,0.92604,9052
2014-04-29 12:00:00,0.92604,0.92804,0.92599,0.92761,9041
2014-04-29 16:00:00,0.92761,0.92819,0.9258,0.92683,8004
2014-04-29 20:00:00,0.92686,0.92757,0.92658,0.92673,3829
2014-04-30 00:00:00,0.92674,0.92858,0.92623,0.92771,6225
