time,open,high,low,close,vol
2021-04-12 00:00:00,0.70298,0.70311,0.70278,0.70311,43
2021-04-12 00:30:00,0.70311,0.70319,0.70274,0.7031,77
2021-04-12 01:00:00,0.70311,0.70331,0.703,0.70329,211
2021-04-12 01:30:00,0.70329,0.70372,0.70309,0.70358,272
2021-04-12 02:00:00,0.70355,0.70411,0.70338,0.70393,274
2021-04-12 02:30:00,0.70392,0.70425,0.70363,0.70364,317
2021-04-12 03:00:00,0.70368,0.70383,0.7029,0.70299,416
2021-04-12 03:30:00,0.70298,0.70341,0.70295,0.70308,424
2021-04-12 04:00:00,0.7031,0.70312,0.70219,0.70232,634
2021-04-12 04:30:00,0.70232,0.70256,0.70165,0.70191,785
2021-04-12 05:00:00,0.70192,0.70218,0.70138,0.70182,559
2021-04-12 05:30:00,0.70182,0.70242,0.70174,0.70242,374
2021-04-12 06:00:00,0.70241,0.70296,0.7023,0.70295,510
2021-04-12 06:30:00,0.70295,0.70343,0.70294,0.70343,337
2021-04-12 07:00:00,0.70343,0.70345,0.7027,0.70293,405
2021-04-12 07:30:00,0.70292,0.70325,0.7028,0.70293,452
2021-04-12 08:00:00,0.70292,0.70292,0.70225,0.70232,523
2021-04-12 08:30:00,0.70232,0.70315,0.70223,0.70291,523
2021-04-12 09:00:00,0.7029,0.70352,0.70253,0.70303,752
2021-04-12 09:30:00,0.70303,0.70385,0.70299,0.70326,663
2021-04-12 10:00:00,0.70325,0.70361,0.70262,0.70265,835
2021-04-12 10:30:00,0.70267,0.70361,0.70267,0.70303,832
2021-04-12 11:00:00,0.70303,0.70321,0.7027,0.70271,660
2021-04-12 11:30:00,0.70272,0.70353,0.70267,0.70313,523
2021-04-12 12:00:00,0.70313,0.70419,0.7029,0.70414,365
2021-04-12 12:30:00,0.70414,0.70446,0.70394,0.70419,568
2021-04-12 13:00:00,0.70421,0.70434,0.70374,0.70396,464
2021-04-12 13:30:00,0.70396,0.70489,0.70395,0.70449,479
