time,open,high,low,close,vol
2006-04-17,1.7532,1.775,1.7530999999999999,1.7705,9619
2006-04-18,1.7704,1.7846,1.7679,1.7839,10067
2006-04-19,1.7835999999999999,1.7938,1.7795,1.7925,10103
2006-04-20,1.7926,1.7926,1.7755,1.7781,10024
2006-04-21,1.7781,1.7850000000000001,1.7749000000000001,1.7824,9514
2006-04-24,1.7868,1.7934,1.7792,1.7861,10320
2006-04-25,1.7862,1.7945,1.7826,1.7875,9948
2006-04-26,1.7875999999999999,1.7912,1.78,1.7844,10499
2006-04-27,1.7845,1.8048,1.7819,1.8011,10181
2006-04-28,1.8012000000000001,1.8268,1.8,1.8256999999999999,10418
2006-05-01,1.8235999999999999,1.8416000000000001,1.8205,1.8242,9442
2006-05-02,1.8242,1.8428,1.8206,1.8397000000000001,10418
2006-05-03,1.8396,1.8479,1.8354,1.8425,10627
2006-05-04,1.8426,1.8552,1.8336000000000001,1.8527,10759
2006-05-05,1.8527,1.8625,1.8475000000000001,1.8595000000000002,10231
2006-05-08,1.8628,1.8693,1.8549,1.8578000000000001,10360
2006-05-09,1.8578000000000001,1.8692,1.8513,1.867,9878
2006-05-10,1.8673,1.8736000000000002,1.8601999999999999,1.8643999999999998,10818
2006-05-11,1.8643999999999998,1.8860000000000001,1.8531,1.8827,10910
2006-05-12,1.8822,1.9001000000000001,1.8820999999999999,1.8947,11680
2006-05-15,1.8965999999999998,1.8999000000000001,1.8763999999999998,1.8792,10316
2006-05-16,1.8792,1.8898000000000001,1.8745,1.8883,10434
2006-05-17,1.8883,1.9026999999999998,1.8775,1.8797000000000001,11614
2006-05-18,1.88,1.8965,1.8791,1.8951,10829
2006-05-19,1.8952,1.8957000000000002,1.87,1.8778000000000001,11001
2006-05-22,1.8771,1.8889,1.8632,1.8852,10535
2006-05-23,1.8852,1.8887,1.8765,1.8775,10600
2006-05-24,1.8763,1.8864,1.8652,1.8686,11582
2006-05-25,1.8688,1.8775,1.8665,1.8773,10425
2006-05-26,1.8773,1.8776000000000002,1.8531,1.8594,10412
2006-05-29,1.858,1.8645,1.8561,1.8589,9356
2006-05-30,1.8589,1.887,1.858,1.8836,11136
2006-05-31,1.8835,1.8860000000000001,1.8685,1.8719999999999999,11201
2006-06-01,1.8721,1.8728,1.8563,1.8666,10466
2006-06-02,1.8664,1.8862999999999999,1.8608,1.8819,10166
2006-06-05,1.8833,1.8881999999999999,1.8716,1.8723,10531
2006-06-06,1.8721999999999999,1.8775,1.8589,1.8606,11293
2006-06-07,1.8607,1.865,1.8529,1.8574000000000002,10799
