trade_id,trade_date,entry_hour,side,entry_time,exit_time,entry,exit,sl,tp,risk_distance,bars_in_trade,pnl,r_multiple,exit_reason,be_activated,mfe_r,mae_r,best_r,worst_r,orb_high,orb_low,atr_at_entry,adx_h1_at_entry,balance_after
1,2025-02-27,13,SELL,2025-02-27 13:35:00,2025-02-27 15:35:00,2887.33,2886.41,2898.6743472621565,2870.313479106765,11.344347262156589,25,4.054882924243182,0.0811,timeout,False,0.5492,0.4178,0.5492,0.4178,2898.42,2888.6,2.543472621565046,40.64742457681442,10004.054882924243
2,2025-02-28,13,SELL,2025-02-28 13:20:00,2025-02-28 15:05:00,2860.02,2860.02,2867.153757468583,2849.3193637971253,7.133757468583099,22,0.0,0.0,breakeven,True,0.8046,0.6855,0.8046,0.6855,2866.98,2861.72,1.737574685830892,45.49718857675938,10004.054882924243
3,2025-04-04,13,SELL,2025-04-04 13:25:00,2025-04-04 13:30:00,3095.18,3109.1463779811534,3109.1463779811534,3074.2304330282695,13.966377981153528,2,-50.02027441462122,-1.0,sl,False,0.0236,1.3955,0.0236,1.3955,3108.75,3096.05,3.963779811534532,26.365409968726713,9954.034608509623
4,2025-06-25,13,SELL,2025-06-25 13:40:00,2025-06-25 15:40:00,3324.88,3319.67,3333.856233849119,3311.415649226322,8.976233849118671,25,28.887683399328665,0.5804,timeout,False,0.6194,0.5125,0.6194,0.5125,3333.66,3325.73,1.9623384911894357,24.687180616636667,9982.922291908952
5,2025-06-27,13,SELL,2025-06-27 13:15:00,2025-06-27 15:15:00,3288.5,3273.62,3301.1949515045167,3269.457572743225,12.694951504516666,25,58.505888600974956,1.1721,timeout,True,1.2666,0.1859,1.2666,0.1859,3300.9,3289.16,2.949515045163701,33.83928027862306,10041.428180509927
6,2025-07-07,13,SELL,2025-07-07 13:45:00,2025-07-07 15:45:00,3298.31,3310.79,3315.3402641310026,3272.764603803496,17.030264131002696,25,-36.792448645770286,-0.7328,timeout,False,0.1127,0.8003,0.1127,0.8003,3315.08,3305.11,2.6026413100255414,34.125093054601344,10004.635731864157
7,2025-08-12,13,SELL,2025-08-12 13:25:00,2025-08-12 14:50:00,3347.09,3347.09,3355.8454789244647,3333.956781613303,8.755478924464569,18,0.0,0.0,breakeven,True,1.2621,0.3906,1.2621,0.3906,3355.63,3348.48,2.1547892446476693,31.299137878211155,10004.635731864157
8,2026-02-13,13,SELL,2026-02-13 13:25:00,2026-02-13 15:25:00,4938.79,4967.08,4987.144634208248,4866.258048687628,48.35463420824817,25,-29.26618611522431,-0.5851,timeout,False,0.0922,0.772,0.0922,0.772,4986.26,4944.67,8.846342082474766,32.568850972076056,9975.369545748932
9,2026-03-18,13,SELL,2026-03-18 13:35:00,2026-03-18 14:25:00,4980.38,4946.466548644521,5002.98896757032,4946.466548644521,22.60896757031969,11,74.815271593116,1.5,tp,True,1.5078,0.004,1.5078,0.004,5002.56,4981.59,4.289675703194857,22.311935926989666,10050.184817342048
