rr_ratio,breakeven_trigger_r,max_hold_m5_bars,breakout_buffer_atr,body_pct_min,regime_adx_min,min_h1_ema_spread_atr,h1_slope_lookback,trades,win_rate,profit_factor,sharpe,sortino,max_dd_pct,total_return_pct,avg_win,avg_loss,expectancy,timeout_pct,avg_timeout_r,second_half_pf,trades_csv,verdict,score
1.5,0.8,24,0.01,0.25,24,0.25,3,36,44.44,1.94,0.057,0.044,1.05,3.17,40.88,21.07,8.8,66.67,0.0745,1.464,backtest/results/xau_m5_trades_SELL_ONLY_20241104_2100_20260410_1200_rr15_be08_h24_buf001_body025_adx24_spr025_slp3.csv,RECHAZADO,223.36
1.5,0.8,24,0.02,0.25,24,0.25,3,36,44.44,1.94,0.057,0.044,1.05,3.17,40.88,21.07,8.8,66.67,0.0745,1.464,backtest/results/xau_m5_trades_SELL_ONLY_20241104_2100_20260410_1200_rr15_be08_h24_buf002_body025_adx24_spr025_slp3.csv,RECHAZADO,223.36
1.5,0.7,24,0.01,0.25,24,0.25,3,36,41.67,1.936,0.057,0.044,1.05,3.16,43.51,21.07,8.76,63.89,0.0766,1.457,backtest/results/xau_m5_trades_SELL_ONLY_20241104_2100_20260410_1200_rr15_be07_h24_buf001_body025_adx24_spr025_slp3.csv,RECHAZADO,222.85
1.5,0.7,24,0.02,0.25,24,0.25,3,36,41.67,1.936,0.057,0.044,1.05,3.16,43.51,21.07,8.76,63.89,0.0766,1.457,backtest/results/xau_m5_trades_SELL_ONLY_20241104_2100_20260410_1200_rr15_be07_h24_buf002_body025_adx24_spr025_slp3.csv,RECHAZADO,222.85
1.4,0.8,24,0.01,0.15,22,0.15,2,45,44.44,1.888,0.065,0.056,1.26,3.9,41.49,21.98,8.67,64.44,0.0661,1.692,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930_rr14_be08_h24_buf001_body015_adx22_spr015_slp2.csv,RECHAZADO,221.44
1.4,0.8,24,0.01,0.2,22,0.15,2,45,44.44,1.888,0.065,0.056,1.26,3.9,41.49,21.98,8.67,64.44,0.0661,1.692,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930_rr14_be08_h24_buf001_body02_adx22_spr015_slp2.csv,RECHAZADO,221.44
1.4,0.8,24,0.02,0.15,22,0.15,2,45,44.44,1.888,0.065,0.056,1.26,3.9,41.49,21.98,8.67,64.44,0.0661,1.692,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930_rr14_be08_h24_buf002_body015_adx22_spr015_slp2.csv,RECHAZADO,221.44
1.4,0.8,24,0.02,0.2,22,0.15,2,45,44.44,1.888,0.065,0.056,1.26,3.9,41.49,21.98,8.67,64.44,0.0661,1.692,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930_rr14_be08_h24_buf002_body02_adx22_spr015_slp2.csv,RECHAZADO,221.44
1.4,0.8,24,0.01,0.15,22,0.2,2,44,45.45,1.888,0.064,0.054,1.26,3.9,41.49,21.98,8.87,65.91,0.0661,1.692,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930_rr14_be08_h24_buf001_body015_adx22_spr02_slp2.csv,APROBADO,221.34
1.4,0.8,24,0.01,0.2,22,0.2,2,44,45.45,1.888,0.064,0.054,1.26,3.9,41.49,21.98,8.87,65.91,0.0661,1.692,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930_rr14_be08_h24_buf001_body02_adx22_spr02_slp2.csv,APROBADO,221.34
1.4,0.8,24,0.02,0.15,22,0.2,2,44,45.45,1.888,0.064,0.054,1.26,3.9,41.49,21.98,8.87,65.91,0.0661,1.692,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930_rr14_be08_h24_buf002_body015_adx22_spr02_slp2.csv,APROBADO,221.34
1.4,0.8,24,0.02,0.2,22,0.2,2,44,45.45,1.888,0.064,0.054,1.26,3.9,41.49,21.98,8.87,65.91,0.0661,1.692,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930_rr14_be08_h24_buf002_body02_adx22_spr02_slp2.csv,APROBADO,221.34
1.4,0.7,24,0.01,0.15,22,0.15,2,45,42.22,1.885,0.064,0.056,1.26,3.89,43.6,21.98,8.64,62.22,0.0675,1.686,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930_rr14_be07_h24_buf001_body015_adx22_spr015_slp2.csv,RECHAZADO,221.05
1.4,0.7,24,0.01,0.2,22,0.15,2,45,42.22,1.885,0.064,0.056,1.26,3.89,43.6,21.98,8.64,62.22,0.0675,1.686,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930_rr14_be07_h24_buf001_body02_adx22_spr015_slp2.csv,RECHAZADO,221.05
1.4,0.7,24,0.02,0.15,22,0.15,2,45,42.22,1.885,0.064,0.056,1.26,3.89,43.6,21.98,8.64,62.22,0.0675,1.686,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930_rr14_be07_h24_buf002_body015_adx22_spr015_slp2.csv,RECHAZADO,221.05
1.4,0.7,24,0.02,0.2,22,0.15,2,45,42.22,1.885,0.064,0.056,1.26,3.89,43.6,21.98,8.64,62.22,0.0675,1.686,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930_rr14_be07_h24_buf002_body02_adx22_spr015_slp2.csv,RECHAZADO,221.05
1.5,0.9,24,0.01,0.15,24,0.2,3,37,45.95,1.894,0.071,0.06,1.08,3.48,43.42,22.93,9.42,64.86,0.0795,1.179,backtest/results/xau_m5_trades_SELL_ONLY_20241104_2100_20260410_1200_rr15_be09_h24_buf001_body015_adx24_spr02_slp3.csv,APROBADO,220.98
1.5,0.9,24,0.01,0.2,24,0.2,3,37,45.95,1.894,0.071,0.06,1.08,3.48,43.42,22.93,9.42,64.86,0.0795,1.179,backtest/results/xau_m5_trades_SELL_ONLY_20241104_2100_20260410_1200_rr15_be09_h24_buf001_body02_adx24_spr02_slp3.csv,APROBADO,220.98
1.5,0.9,24,0.02,0.15,24,0.2,3,37,45.95,1.894,0.071,0.06,1.08,3.48,43.42,22.93,9.42,64.86,0.0795,1.179,backtest/results/xau_m5_trades_SELL_ONLY_20241104_2100_20260410_1200_rr15_be09_h24_buf002_body015_adx24_spr02_slp3.csv,APROBADO,220.98
1.5,0.9,24,0.02,0.2,24,0.2,3,37,45.95,1.894,0.071,0.06,1.08,3.48,43.42,22.93,9.42,64.86,0.0795,1.179,backtest/results/xau_m5_trades_SELL_ONLY_20241104_2100_20260410_1200_rr15_be09_h24_buf002_body02_adx24_spr02_slp3.csv,APROBADO,220.98
1.4,0.7,24,0.01,0.15,22,0.2,2,44,43.18,1.885,0.063,0.054,1.26,3.89,43.6,21.98,8.84,63.64,0.0675,1.686,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930_rr14_be07_h24_buf001_body015_adx22_spr02_slp2.csv,RECHAZADO,220.95
1.4,0.7,24,0.01,0.2,22,0.2,2,44,43.18,1.885,0.063,0.054,1.26,3.89,43.6,21.98,8.84,63.64,0.0675,1.686,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930_rr14_be07_h24_buf001_body02_adx22_spr02_slp2.csv,RECHAZADO,220.95
1.4,0.7,24,0.02,0.15,22,0.2,2,44,43.18,1.885,0.063,0.054,1.26,3.89,43.6,21.98,8.84,63.64,0.0675,1.686,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930_rr14_be07_h24_buf002_body015_adx22_spr02_slp2.csv,RECHAZADO,220.95
1.4,0.7,24,0.02,0.2,22,0.2,2,44,43.18,1.885,0.063,0.054,1.26,3.89,43.6,21.98,8.84,63.64,0.0675,1.686,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930_rr14_be07_h24_buf002_body02_adx22_spr02_slp2.csv,RECHAZADO,220.95
1.5,0.9,24,0.01,0.15,24,0.15,3,38,44.74,1.89,0.072,0.062,1.09,3.48,43.42,21.7,9.15,65.79,0.0756,1.178,backtest/results/xau_m5_trades_SELL_ONLY_20241104_2100_20260410_1200_rr15_be09_h24_buf001_body015_adx24_spr015_slp3.csv,RECHAZADO,220.39
1.5,0.9,24,0.01,0.2,24,0.15,3,38,44.74,1.89,0.072,0.062,1.09,3.48,43.42,21.7,9.15,65.79,0.0756,1.178,backtest/results/xau_m5_trades_SELL_ONLY_20241104_2100_20260410_1200_rr15_be09_h24_buf001_body02_adx24_spr015_slp3.csv,RECHAZADO,220.39
1.5,0.9,24,0.02,0.15,24,0.15,3,38,44.74,1.89,0.072,0.062,1.09,3.48,43.42,21.7,9.15,65.79,0.0756,1.178,backtest/results/xau_m5_trades_SELL_ONLY_20241104_2100_20260410_1200_rr15_be09_h24_buf002_body015_adx24_spr015_slp3.csv,RECHAZADO,220.39
1.5,0.9,24,0.02,0.2,24,0.15,3,38,44.74,1.89,0.072,0.062,1.09,3.48,43.42,21.7,9.15,65.79,0.0756,1.178,backtest/results/xau_m5_trades_SELL_ONLY_20241104_2100_20260410_1200_rr15_be09_h24_buf002_body02_adx24_spr015_slp3.csv,RECHAZADO,220.39
1.6,0.8,24,0.01,0.15,24,0.15,3,38,42.11,1.911,0.057,0.045,1.05,3.07,40.25,21.06,8.08,68.42,0.1651,1.434,backtest/results/xau_m5_trades_SELL_ONLY_20241104_2100_20260410_1200_rr16_be08_h24_buf001_body015_adx24_spr015_slp3.csv,RECHAZADO,219.72
1.6,0.8,24,0.01,0.2,24,0.15,3,38,42.11,1.911,0.057,0.045,1.05,3.07,40.25,21.06,8.08,68.42,0.1651,1.434,backtest/results/xau_m5_trades_SELL_ONLY_20241104_2100_20260410_1200_rr16_be08_h24_buf001_body02_adx24_spr015_slp3.csv,RECHAZADO,219.72
1.6,0.8,24,0.02,0.15,24,0.15,3,38,42.11,1.911,0.057,0.045,1.05,3.07,40.25,21.06,8.08,68.42,0.1651,1.434,backtest/results/xau_m5_trades_SELL_ONLY_20241104_2100_20260410_1200_rr16_be08_h24_buf002_body015_adx24_spr015_slp3.csv,RECHAZADO,219.72
1.6,0.8,24,0.02,0.2,24,0.15,3,38,42.11,1.911,0.057,0.045,1.05,3.07,40.25,21.06,8.08,68.42,0.1651,1.434,backtest/results/xau_m5_trades_SELL_ONLY_20241104_2100_20260410_1200_rr16_be08_h24_buf002_body02_adx24_spr015_slp3.csv,RECHAZADO,219.72
1.5,0.8,24,0.01,0.25,22,0.25,3,39,46.15,1.895,0.064,0.054,1.05,3.25,38.25,21.37,8.34,69.23,0.0722,1.294,backtest/results/xau_m5_trades_SELL_ONLY_20241104_2100_20260410_1200_rr15_be08_h24_buf001_body025_adx22_spr025_slp3.csv,APROBADO,219.68
1.5,0.8,24,0.02,0.25,22,0.25,3,39,46.15,1.895,0.064,0.054,1.05,3.25,38.25,21.37,8.34,69.23,0.0722,1.294,backtest/results/xau_m5_trades_SELL_ONLY_20241104_2100_20260410_1200_rr15_be08_h24_buf002_body025_adx22_spr025_slp3.csv,APROBADO,219.68
1.6,0.8,24,0.01,0.15,24,0.2,3,37,43.24,1.911,0.056,0.043,1.05,3.07,40.25,21.06,8.3,70.27,0.1651,1.429,backtest/results/xau_m5_trades_SELL_ONLY_20241104_2100_20260410_1200_rr16_be08_h24_buf001_body015_adx24_spr02_slp3.csv,RECHAZADO,219.66
1.6,0.8,24,0.01,0.2,24,0.2,3,37,43.24,1.911,0.056,0.043,1.05,3.07,40.25,21.06,8.3,70.27,0.1651,1.429,backtest/results/xau_m5_trades_SELL_ONLY_20241104_2100_20260410_1200_rr16_be08_h24_buf001_body02_adx24_spr02_slp3.csv,RECHAZADO,219.66
1.6,0.8,24,0.02,0.15,24,0.2,3,37,43.24,1.911,0.056,0.043,1.05,3.07,40.25,21.06,8.3,70.27,0.1651,1.429,backtest/results/xau_m5_trades_SELL_ONLY_20241104_2100_20260410_1200_rr16_be08_h24_buf002_body015_adx24_spr02_slp3.csv,RECHAZADO,219.66
1.6,0.8,24,0.02,0.2,24,0.2,3,37,43.24,1.911,0.056,0.043,1.05,3.07,40.25,21.06,8.3,70.27,0.1651,1.429,backtest/results/xau_m5_trades_SELL_ONLY_20241104_2100_20260410_1200_rr16_be08_h24_buf002_body02_adx24_spr02_slp3.csv,RECHAZADO,219.66
1.6,0.8,24,0.01,0.15,24,0.25,3,36,44.44,1.911,0.056,0.043,1.05,3.07,40.25,21.06,8.53,72.22,0.1651,1.434,backtest/results/xau_m5_trades_SELL_ONLY_20241104_2100_20260410_1200_rr16_be08_h24_buf001_body015_adx24_spr025_slp3.csv,RECHAZADO,219.62
1.6,0.8,24,0.01,0.2,24,0.25,3,36,44.44,1.911,0.056,0.043,1.05,3.07,40.25,21.06,8.53,72.22,0.1651,1.434,backtest/results/xau_m5_trades_SELL_ONLY_20241104_2100_20260410_1200_rr16_be08_h24_buf001_body02_adx24_spr025_slp3.csv,RECHAZADO,219.62
1.6,0.8,24,0.02,0.15,24,0.25,3,36,44.44,1.911,0.056,0.043,1.05,3.07,40.25,21.06,8.53,72.22,0.1651,1.434,backtest/results/xau_m5_trades_SELL_ONLY_20241104_2100_20260410_1200_rr16_be08_h24_buf002_body015_adx24_spr025_slp3.csv,RECHAZADO,219.62
1.6,0.8,24,0.02,0.2,24,0.25,3,36,44.44,1.911,0.056,0.043,1.05,3.07,40.25,21.06,8.53,72.22,0.1651,1.434,backtest/results/xau_m5_trades_SELL_ONLY_20241104_2100_20260410_1200_rr16_be08_h24_buf002_body02_adx24_spr025_slp3.csv,RECHAZADO,219.62
1.6,0.7,24,0.01,0.15,24,0.15,3,38,39.47,1.907,0.057,0.045,1.05,3.06,42.84,21.06,8.04,65.79,0.1707,1.427,backtest/results/xau_m5_trades_SELL_ONLY_20241104_2100_20260410_1200_rr16_be07_h24_buf001_body015_adx24_spr015_slp3.csv,RECHAZADO,219.21
1.6,0.7,24,0.01,0.2,24,0.15,3,38,39.47,1.907,0.057,0.045,1.05,3.06,42.84,21.06,8.04,65.79,0.1707,1.427,backtest/results/xau_m5_trades_SELL_ONLY_20241104_2100_20260410_1200_rr16_be07_h24_buf001_body02_adx24_spr015_slp3.csv,RECHAZADO,219.21
1.6,0.7,24,0.02,0.15,24,0.15,3,38,39.47,1.907,0.057,0.045,1.05,3.06,42.84,21.06,8.04,65.79,0.1707,1.427,backtest/results/xau_m5_trades_SELL_ONLY_20241104_2100_20260410_1200_rr16_be07_h24_buf002_body015_adx24_spr015_slp3.csv,RECHAZADO,219.21
1.6,0.7,24,0.02,0.2,24,0.15,3,38,39.47,1.907,0.057,0.045,1.05,3.06,42.84,21.06,8.04,65.79,0.1707,1.427,backtest/results/xau_m5_trades_SELL_ONLY_20241104_2100_20260410_1200_rr16_be07_h24_buf002_body02_adx24_spr015_slp3.csv,RECHAZADO,219.21
1.5,0.7,24,0.01,0.25,22,0.25,3,39,43.59,1.891,0.064,0.053,1.05,3.24,40.41,21.37,8.3,66.67,0.074,1.288,backtest/results/xau_m5_trades_SELL_ONLY_20241104_2100_20260410_1200_rr15_be07_h24_buf001_body025_adx22_spr025_slp3.csv,RECHAZADO,219.17
1.5,0.7,24,0.02,0.25,22,0.25,3,39,43.59,1.891,0.064,0.053,1.05,3.24,40.41,21.37,8.3,66.67,0.074,1.288,backtest/results/xau_m5_trades_SELL_ONLY_20241104_2100_20260410_1200_rr15_be07_h24_buf002_body025_adx22_spr025_slp3.csv,RECHAZADO,219.17
1.6,0.7,24,0.01,0.15,24,0.2,3,37,40.54,1.907,0.055,0.042,1.05,3.06,42.84,21.06,8.26,67.57,0.1707,1.422,backtest/results/xau_m5_trades_SELL_ONLY_20241104_2100_20260410_1200_rr16_be07_h24_buf001_body015_adx24_spr02_slp3.csv,RECHAZADO,219.15
1.6,0.7,24,0.01,0.2,24,0.2,3,37,40.54,1.907,0.055,0.042,1.05,3.06,42.84,21.06,8.26,67.57,0.1707,1.422,backtest/results/xau_m5_trades_SELL_ONLY_20241104_2100_20260410_1200_rr16_be07_h24_buf001_body02_adx24_spr02_slp3.csv,RECHAZADO,219.15
1.6,0.7,24,0.02,0.15,24,0.2,3,37,40.54,1.907,0.055,0.042,1.05,3.06,42.84,21.06,8.26,67.57,0.1707,1.422,backtest/results/xau_m5_trades_SELL_ONLY_20241104_2100_20260410_1200_rr16_be07_h24_buf002_body015_adx24_spr02_slp3.csv,RECHAZADO,219.15
1.6,0.7,24,0.02,0.2,24,0.2,3,37,40.54,1.907,0.055,0.042,1.05,3.06,42.84,21.06,8.26,67.57,0.1707,1.422,backtest/results/xau_m5_trades_SELL_ONLY_20241104_2100_20260410_1200_rr16_be07_h24_buf002_body02_adx24_spr02_slp3.csv,RECHAZADO,219.15
1.6,0.7,24,0.01,0.15,24,0.25,3,36,41.67,1.907,0.055,0.043,1.05,3.06,42.84,21.06,8.49,69.44,0.1707,1.427,backtest/results/xau_m5_trades_SELL_ONLY_20241104_2100_20260410_1200_rr16_be07_h24_buf001_body015_adx24_spr025_slp3.csv,RECHAZADO,219.11
1.6,0.7,24,0.01,0.2,24,0.25,3,36,41.67,1.907,0.055,0.043,1.05,3.06,42.84,21.06,8.49,69.44,0.1707,1.427,backtest/results/xau_m5_trades_SELL_ONLY_20241104_2100_20260410_1200_rr16_be07_h24_buf001_body02_adx24_spr025_slp3.csv,RECHAZADO,219.11
1.6,0.7,24,0.02,0.15,24,0.25,3,36,41.67,1.907,0.055,0.043,1.05,3.06,42.84,21.06,8.49,69.44,0.1707,1.427,backtest/results/xau_m5_trades_SELL_ONLY_20241104_2100_20260410_1200_rr16_be07_h24_buf002_body015_adx24_spr025_slp3.csv,RECHAZADO,219.11
1.6,0.7,24,0.02,0.2,24,0.25,3,36,41.67,1.907,0.055,0.043,1.05,3.06,42.84,21.06,8.49,69.44,0.1707,1.427,backtest/results/xau_m5_trades_SELL_ONLY_20241104_2100_20260410_1200_rr16_be07_h24_buf002_body02_adx24_spr025_slp3.csv,RECHAZADO,219.11
1.5,0.9,24,0.01,0.25,24,0.2,3,37,45.95,1.878,0.071,0.06,1.08,3.42,43.06,22.93,9.25,64.86,0.0745,1.154,backtest/results/xau_m5_trades_SELL_ONLY_20241104_2100_20260410_1200_rr15_be09_h24_buf001_body025_adx24_spr02_slp3.csv,APROBADO,218.86
1.5,0.9,24,0.02,0.25,24,0.2,3,37,45.95,1.878,0.071,0.06,1.08,3.42,43.06,22.93,9.25,64.86,0.0745,1.154,backtest/results/xau_m5_trades_SELL_ONLY_20241104_2100_20260410_1200_rr15_be09_h24_buf002_body025_adx24_spr02_slp3.csv,APROBADO,218.86
1.5,0.9,24,0.01,0.25,24,0.15,3,38,44.74,1.874,0.072,0.063,1.09,3.41,43.06,21.7,8.98,65.79,0.0709,1.153,backtest/results/xau_m5_trades_SELL_ONLY_20241104_2100_20260410_1200_rr15_be09_h24_buf001_body025_adx24_spr015_slp3.csv,RECHAZADO,218.24
1.5,0.9,24,0.02,0.25,24,0.15,3,38,44.74,1.874,0.072,0.063,1.09,3.41,43.06,21.7,8.98,65.79,0.0709,1.153,backtest/results/xau_m5_trades_SELL_ONLY_20241104_2100_20260410_1200_rr15_be09_h24_buf002_body025_adx24_spr015_slp3.csv,RECHAZADO,218.24
1.6,0.8,24,0.01,0.25,24,0.15,3,38,42.11,1.893,0.057,0.045,1.05,3.01,39.86,21.06,7.92,68.42,0.1606,1.402,backtest/results/xau_m5_trades_SELL_ONLY_20241104_2100_20260410_1200_rr16_be08_h24_buf001_body025_adx24_spr015_slp3.csv,RECHAZADO,217.42
1.6,0.8,24,0.02,0.25,24,0.15,3,38,42.11,1.893,0.057,0.045,1.05,3.01,39.86,21.06,7.92,68.42,0.1606,1.402,backtest/results/xau_m5_trades_SELL_ONLY_20241104_2100_20260410_1200_rr16_be08_h24_buf002_body025_adx24_spr015_slp3.csv,RECHAZADO,217.42
1.6,0.8,24,0.01,0.25,24,0.2,3,37,43.24,1.893,0.056,0.043,1.05,3.01,39.86,21.06,8.13,70.27,0.1606,1.397,backtest/results/xau_m5_trades_SELL_ONLY_20241104_2100_20260410_1200_rr16_be08_h24_buf001_body025_adx24_spr02_slp3.csv,RECHAZADO,217.34
1.6,0.8,24,0.02,0.25,24,0.2,3,37,43.24,1.893,0.056,0.043,1.05,3.01,39.86,21.06,8.13,70.27,0.1606,1.397,backtest/results/xau_m5_trades_SELL_ONLY_20241104_2100_20260410_1200_rr16_be08_h24_buf002_body025_adx24_spr02_slp3.csv,RECHAZADO,217.34
1.6,0.8,24,0.01,0.25,24,0.25,3,36,44.44,1.893,0.056,0.043,1.05,3.01,39.86,21.06,8.36,72.22,0.1606,1.402,backtest/results/xau_m5_trades_SELL_ONLY_20241104_2100_20260410_1200_rr16_be08_h24_buf001_body025_adx24_spr025_slp3.csv,RECHAZADO,217.3
1.6,0.8,24,0.02,0.25,24,0.25,3,36,44.44,1.893,0.056,0.043,1.05,3.01,39.86,21.06,8.36,72.22,0.1606,1.402,backtest/results/xau_m5_trades_SELL_ONLY_20241104_2100_20260410_1200_rr16_be08_h24_buf002_body025_adx24_spr025_slp3.csv,RECHAZADO,217.3
1.6,0.7,24,0.01,0.25,24,0.15,3,38,39.47,1.889,0.057,0.045,1.05,2.99,42.43,21.06,7.88,65.79,0.1659,1.395,backtest/results/xau_m5_trades_SELL_ONLY_20241104_2100_20260410_1200_rr16_be07_h24_buf001_body025_adx24_spr015_slp3.csv,RECHAZADO,216.88
1.6,0.7,24,0.02,0.25,24,0.15,3,38,39.47,1.889,0.057,0.045,1.05,2.99,42.43,21.06,7.88,65.79,0.1659,1.395,backtest/results/xau_m5_trades_SELL_ONLY_20241104_2100_20260410_1200_rr16_be07_h24_buf002_body025_adx24_spr015_slp3.csv,RECHAZADO,216.88
1.6,0.7,24,0.01,0.25,24,0.2,3,37,40.54,1.889,0.055,0.043,1.05,2.99,42.43,21.06,8.09,67.57,0.1659,1.39,backtest/results/xau_m5_trades_SELL_ONLY_20241104_2100_20260410_1200_rr16_be07_h24_buf001_body025_adx24_spr02_slp3.csv,RECHAZADO,216.8
1.6,0.7,24,0.02,0.25,24,0.2,3,37,40.54,1.889,0.055,0.043,1.05,2.99,42.43,21.06,8.09,67.57,0.1659,1.39,backtest/results/xau_m5_trades_SELL_ONLY_20241104_2100_20260410_1200_rr16_be07_h24_buf002_body025_adx24_spr02_slp3.csv,RECHAZADO,216.8
1.6,0.7,24,0.01,0.25,24,0.25,3,36,41.67,1.889,0.055,0.043,1.05,2.99,42.43,21.06,8.32,69.44,0.1659,1.395,backtest/results/xau_m5_trades_SELL_ONLY_20241104_2100_20260410_1200_rr16_be07_h24_buf001_body025_adx24_spr025_slp3.csv,RECHAZADO,216.76
1.6,0.7,24,0.02,0.25,24,0.25,3,36,41.67,1.889,0.055,0.043,1.05,2.99,42.43,21.06,8.32,69.44,0.1659,1.395,backtest/results/xau_m5_trades_SELL_ONLY_20241104_2100_20260410_1200_rr16_be07_h24_buf002_body025_adx24_spr025_slp3.csv,RECHAZADO,216.76
1.4,0.8,24,0.01,0.15,24,0.25,3,36,44.44,1.883,0.053,0.041,1.05,2.97,39.64,21.05,8.26,66.67,0.0795,1.443,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1800_20260409_0930_rr14_be08_h24_buf001_body015_adx24_spr025_slp3.csv,RECHAZADO,215.98
1.4,0.8,24,0.01,0.2,24,0.25,3,36,44.44,1.883,0.053,0.041,1.05,2.97,39.64,21.05,8.26,66.67,0.0795,1.443,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1800_20260409_0930_rr14_be08_h24_buf001_body02_adx24_spr025_slp3.csv,RECHAZADO,215.98
1.4,0.8,24,0.02,0.15,24,0.25,3,36,44.44,1.883,0.053,0.041,1.05,2.97,39.64,21.05,8.26,66.67,0.0795,1.443,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1800_20260409_0930_rr14_be08_h24_buf002_body015_adx24_spr025_slp3.csv,RECHAZADO,215.98
1.4,0.8,24,0.02,0.2,24,0.25,3,36,44.44,1.883,0.053,0.041,1.05,2.97,39.64,21.05,8.26,66.67,0.0795,1.443,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1800_20260409_0930_rr14_be08_h24_buf002_body02_adx24_spr025_slp3.csv,RECHAZADO,215.98
1.5,0.8,24,0.03,0.15,22,0.15,3,42,47.62,1.867,0.059,0.048,1.33,3.59,38.68,23.01,8.55,66.67,0.0757,1.505,backtest/results/xau_m5_trades_SELL_ONLY_20241104_2100_20260410_1200_rr15_be08_h24_buf003_body015_adx22_spr015_slp3.csv,APROBADO,215.62
1.5,0.8,24,0.03,0.2,22,0.15,3,42,47.62,1.867,0.059,0.048,1.33,3.59,38.68,23.01,8.55,66.67,0.0757,1.505,backtest/results/xau_m5_trades_SELL_ONLY_20241104_2100_20260410_1200_rr15_be08_h24_buf003_body02_adx22_spr015_slp3.csv,APROBADO,215.62
1.5,0.8,24,0.03,0.15,22,0.2,3,41,48.78,1.867,0.058,0.046,1.33,3.59,38.68,23.01,8.76,68.29,0.0757,1.356,backtest/results/xau_m5_trades_SELL_ONLY_20241104_2100_20260410_1200_rr15_be08_h24_buf003_body015_adx22_spr02_slp3.csv,APROBADO,215.54
1.5,0.8,24,0.03,0.2,22,0.2,3,41,48.78,1.867,0.058,0.046,1.33,3.59,38.68,23.01,8.76,68.29,0.0757,1.356,backtest/results/xau_m5_trades_SELL_ONLY_20241104_2100_20260410_1200_rr15_be08_h24_buf003_body02_adx22_spr02_slp3.csv,APROBADO,215.54
1.5,0.9,24,0.03,0.15,22,0.2,3,41,48.78,1.867,0.058,0.046,1.33,3.59,38.68,23.01,8.76,68.29,0.0757,1.356,backtest/results/xau_m5_trades_SELL_ONLY_20241104_2100_20260410_1200_rr15_be09_h24_buf003_body015_adx22_spr02_slp3.csv,APROBADO,215.54
1.5,0.9,24,0.03,0.2,22,0.2,3,41,48.78,1.867,0.058,0.046,1.33,3.59,38.68,23.01,8.76,68.29,0.0757,1.356,backtest/results/xau_m5_trades_SELL_ONLY_20241104_2100_20260410_1200_rr15_be09_h24_buf003_body02_adx22_spr02_slp3.csv,APROBADO,215.54
1.4,0.7,24,0.01,0.15,24,0.25,3,36,41.67,1.879,0.053,0.041,1.05,2.96,42.19,21.05,8.22,63.89,0.0818,1.436,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1800_20260409_0930_rr14_be07_h24_buf001_body015_adx24_spr025_slp3.csv,RECHAZADO,215.47
1.4,0.7,24,0.01,0.2,24,0.25,3,36,41.67,1.879,0.053,0.041,1.05,2.96,42.19,21.05,8.22,63.89,0.0818,1.436,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1800_20260409_0930_rr14_be07_h24_buf001_body02_adx24_spr025_slp3.csv,RECHAZADO,215.47
1.4,0.7,24,0.02,0.15,24,0.25,3,36,41.67,1.879,0.053,0.041,1.05,2.96,42.19,21.05,8.22,63.89,0.0818,1.436,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1800_20260409_0930_rr14_be07_h24_buf002_body015_adx24_spr025_slp3.csv,RECHAZADO,215.47
1.4,0.7,24,0.02,0.2,24,0.25,3,36,41.67,1.879,0.053,0.041,1.05,2.96,42.19,21.05,8.22,63.89,0.0818,1.436,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1800_20260409_0930_rr14_be07_h24_buf002_body02_adx24_spr025_slp3.csv,RECHAZADO,215.47
1.5,0.7,24,0.03,0.15,22,0.15,3,42,45.24,1.864,0.058,0.047,1.33,3.58,40.64,23.01,8.52,64.29,0.0775,1.5,backtest/results/xau_m5_trades_SELL_ONLY_20241104_2100_20260410_1200_rr15_be07_h24_buf003_body015_adx22_spr015_slp3.csv,APROBADO,215.23
