trade_id,trade_date,entry_hour,side,entry_time,exit_time,entry,exit,sl,tp,risk_distance,bars_in_trade,pnl,r_multiple,exit_reason,be_activated,mfe_r,mae_r,best_r,worst_r,orb_high,orb_low,atr_at_entry,adx_h1_at_entry,balance_after
17,2025-07-09,9,SELL,2025-07-09 09:15:00,2025-07-09 11:15:00,3287.89,3286.83,3297.8895441933955,3272.8906837099066,9.99954419339565,25,5.457890350051734,0.106,timeout,False,0.234,0.807,0.234,0.807,3297.65,3288.93,2.395441933953681,31.08777548321757,10302.894825831707
18,2025-07-24,9,SELL,2025-07-24 09:30:00,2025-07-24 11:30:00,3371.81,3373.87,3385.5208383965664,3351.2437424051504,13.710838396566487,25,-7.739848843425843,-0.1502,timeout,False,0.4391,0.415,0.4391,0.415,3385.27,3374.38,2.5083839656663525,43.73813637405093,10295.15497698828
19,2025-08-12,9,SELL,2025-08-12 09:15:00,2025-08-12 09:35:00,3348.42,3348.42,3355.8530529059076,3337.270420641139,7.433052905907516,5,0.0,0.0,breakeven,True,0.8314,0.0726,0.8314,0.0726,3355.63,3348.48,2.2305290590738482,32.49277601040719,10295.15497698828
20,2025-10-28,9,SELL,2025-10-28 09:10:00,2025-10-28 11:10:00,3956.94,3921.79,3994.7381934611485,3900.242709808277,37.79819346114846,25,47.86931124275798,0.9299,timeout,True,0.9336,0.0799,0.9336,0.0799,3994.1,3959.29,6.381934611486673,38.22938958295705,10343.024288231038
21,2025-11-18,9,SELL,2025-11-18 09:25:00,2025-11-18 10:10:00,4003.67,4025.5663238670218,4025.5663238670218,3970.8255141994678,21.896323867021692,10,-51.71512144115519,-1.0,sl,False,0.2594,1.055,0.2594,1.055,4025.11,4007.61,4.563238670215615,51.374944126044994,10291.309166789883
22,2026-02-05,15,SELL,2026-02-05 15:05:00,2026-02-05 16:00:00,4822.57,4825.63,4935.79711245591,4652.729331316134,113.22711245591017,12,-1.3906300958899613,-0.027,timeout,False,0.1826,0.3999,0.1826,0.3999,4933.94,4826.62,18.571124559106803,35.344057047216396,10289.918536693993
23,2026-03-06,15,SELL,2026-03-06 15:55:00,2026-03-06 16:00:00,5101.88,5101.88,5130.971307026552,5058.243039460172,29.091307026551476,2,0.0,0.0,breakeven,True,0.9673,0.021,0.9673,0.021,5129.82,5108.97,11.513070265519302,28.018389121923033,10289.918536693993
24,2026-03-13,9,SELL,2026-03-13 09:25:00,2026-03-13 11:20:00,5096.22,5063.288082032544,5118.174611978305,5063.288082032544,21.954611978304456,24,77.17438902520495,1.5,tp,True,1.5933,0.0843,1.5933,0.0843,5117.7,5098.17,4.746119783049327,39.02396631776398,10367.092925719198
25,2026-03-17,15,SELL,2026-03-17 15:40:00,2026-03-17 16:00:00,5017.13,5016.87,5044.6945935899785,4975.783109615033,27.564593589978358,5,0.4889323239776035,0.0094,timeout,False,0.2775,0.0352,0.2775,0.0352,5044.21,5019.95,4.845935899780674,22.207016115775197,10367.581858043175
26,2026-03-19,9,SELL,2026-03-19 09:20:00,2026-03-19 09:45:00,4821.76,4773.000047864765,4854.266634756824,4773.000047864765,32.50663475682359,6,77.75686393532308,1.5,tp,True,1.9353,0.1335,1.9353,0.1335,4853.62,4826.8,6.4663475682406215,45.49079721136245,10445.338721978498
27,2026-03-20,15,SELL,2026-03-20 15:15:00,2026-03-20 16:00:00,4685.25,4670.28,4728.429067766844,4620.481398349733,43.17906776684413,10,18.106773577461297,0.3467,timeout,False,0.5445,0.1533,0.5445,0.1533,4727.42,4685.55,10.090677668443725,31.368476573358354,10463.44549555596
