trade_id,trade_date,entry_hour,side,entry_time,exit_time,entry,exit,sl,tp,risk_distance,bars_in_trade,pnl,r_multiple,exit_reason,be_activated,mfe_r,mae_r,best_r,worst_r,orb_high,orb_low,atr_at_entry,adx_h1_at_entry,balance_after
1,2024-11-08,10,SELL,2024-11-08 10:05:00,2024-11-08 12:05:00,2685.22,2686.27,2696.430945226048,2667.2824876383224,11.210945226048352,25,-4.682923602019449,-0.0937,timeout,False,0.2979,0.5807,0.2979,0.5807,2696.23,2685.94,2.009452260479661,25.521977301119268,9995.31707639798
2,2024-11-12,9,SELL,2024-11-12 09:25:00,2024-11-12 11:25:00,2600.18,2594.52,2618.347874866859,2571.1114002130253,18.167874866859165,25,15.569651119628018,0.3115,timeout,False,0.5174,0.349,0.5174,0.349,2618.07,2603.41,2.7787486685864997,44.81738056020801,10010.886727517607
3,2024-11-13,10,SELL,2024-11-13 10:15:00,2024-11-13 10:30:00,2601.75,2607.971884057548,2607.971884057548,2591.7949855079232,6.221884057547868,4,-50.05443363758803,-1.0,sl,False,0.1221,1.0608,0.1221,1.0608,2607.82,2603.51,1.5188405754754606,29.537447830275838,9960.83229388002
4,2024-11-14,9,SELL,2024-11-14 09:15:00,2024-11-14 11:15:00,2550.88,2551.88,2565.341877436427,2527.7409961017174,14.461877436426676,25,-3.443824060073489,-0.0691,timeout,False,0.0249,0.6126,0.0249,0.6126,2565.12,2551.81,2.2187743642678837,36.54677200144984,9957.388469819945
5,2024-11-26,9,SELL,2024-11-26 09:30:00,2024-11-26 11:30:00,2616.05,2623.15,2626.636161148267,2599.112142162773,10.58616114826691,25,-33.391451889665774,-0.6707,timeout,False,0.4969,0.6896,0.4969,0.6896,2626.44,2617.81,1.961611482668675,46.775482649526516,9923.99701793028
6,2024-12-13,9,SELL,2024-12-13 09:30:00,2024-12-13 11:30:00,2682.64,2672.92,2690.605047206248,2669.895924470003,7.965047206248073,25,60.55284326413824,1.2203,timeout,True,1.5003,0.2624,1.5003,0.2624,2690.44,2683.26,1.6504720624775036,28.88259070411759,9984.549861194419
7,2025-02-12,14,SELL,2025-02-12 14:30:00,2025-02-12 15:55:00,2882.61,2882.61,2894.8236475604094,2863.068163903345,12.2136475604093,18,0.0,0.0,breakeven,True,1.5204,0.271,1.5204,0.271,2894.61,2883.46,2.136475604094449,35.00764995116477,9984.549861194419
8,2025-02-27,11,SELL,2025-02-27 11:40:00,2025-02-27 13:40:00,2888.13,2888.84,2898.7788031762843,2871.0919149179454,10.648803176284218,25,-3.3285573430619264,-0.0667,timeout,False,0.2169,0.6498,0.2169,0.6498,2898.42,2888.6,3.5880317628431397,36.871040863426174,9981.221303851356
9,2025-02-28,9,SELL,2025-02-28 09:20:00,2025-02-28 10:40:00,2861.67,2852.875048947504,2867.16684440781,2852.875048947504,5.496844407809931,17,79.84977043081085,1.6,tp,True,1.7264,0.0309,1.7264,0.0309,2866.98,2861.72,1.868444078101047,44.47876864990593,10061.071074282167
10,2025-04-04,10,SELL,2025-04-04 10:40:00,2025-04-04 12:25:00,3094.46,3094.46,3109.110891512562,3071.018573579901,14.650891512561884,22,0.0,0.0,breakeven,True,1.0962,0.1427,1.0962,0.1427,3108.75,3096.05,3.608915125618466,24.42121855131286,10061.071074282167
11,2025-04-07,9,SELL,2025-04-07 09:30:00,2025-04-07 11:30:00,3018.61,3023.55,3045.0099236533315,2976.37012215467,26.39992365333137,25,-9.41322629557731,-0.1871,timeout,False,0.2004,0.4814,0.2004,0.4814,3044.44,3018.91,5.699236533313334,26.900582176831403,10051.65784798659
12,2025-04-23,9,SELL,2025-04-23 09:45:00,2025-04-23 11:45:00,3312.63,3317.65,3350.069272425284,3252.7271641195457,37.43927242528389,25,-6.738822515527275,-0.1341,timeout,False,0.5604,0.2102,0.5604,0.2102,3349.41,3315.86,6.592724252841525,39.27070472868572,10044.919025471063
13,2025-05-01,12,SELL,2025-05-01 12:55:00,2025-05-01 14:55:00,3220.48,3205.49,3239.026949285273,3190.8048811435633,18.546949285273058,25,40.59248070284374,0.8082,timeout,True,0.9204,0.3537,0.9204,0.3537,3238.73,3221.24,2.9694928527293754,31.790208734374293,10085.511506173907
14,2025-05-12,10,SELL,2025-05-12 10:05:00,2025-05-12 12:05:00,3254.47,3227.23,3284.084364456502,3207.087016869596,29.614364456502244,25,46.38447227724558,0.9198,timeout,True,1.2943,0.0588,1.2943,0.0588,3283.57,3268.49,5.143644565019927,38.52079973169524,10131.895978451153
15,2025-05-14,15,SELL,2025-05-14 15:00:00,2025-05-14 15:45:00,3220.09,3196.938853914477,3234.559466303452,3196.938853914477,14.469466303452009,10,81.05516782760891,1.6,tp,True,2.1252,0.161,2.1252,0.161,3234.25,3221.48,3.0946630345201793,26.835406982340004,10212.951146278763
16,2025-06-17,9,SELL,2025-06-17 09:35:00,2025-06-17 11:35:00,3386.83,3384.46,3396.4475876955007,3371.4418596871988,9.617587695500788,25,12.583557843721442,0.2464,timeout,False,0.5937,0.522,0.5937,0.522,3396.19,3386.96,2.575876955008528,24.535054889373512,10225.534704122485
17,2025-06-20,9,SELL,2025-06-20 09:45:00,2025-06-20 11:45:00,3340.81,3351.36,3357.9173243051405,3313.4382811117753,17.107324305140537,25,-31.530176550191918,-0.6167,timeout,False,0.007,0.8464,0.007,0.8464,3357.62,3342.61,2.9732430514041384,26.371358672191327,10194.004527572293
18,2025-06-25,13,SELL,2025-06-25 13:40:00,2025-06-25 15:40:00,3324.88,3319.67,3333.856233849119,3310.5180258414102,8.976233849118671,25,29.584102019504922,0.5804,timeout,False,0.6194,0.5125,0.6194,0.5125,3333.66,3325.73,1.9623384911894357,24.687180616636667,10223.588629591799
19,2025-06-27,9,SELL,2025-06-27 09:40:00,2025-06-27 11:40:00,3287.47,3287.65,3301.2510695387,3265.4202887380793,13.781069538700194,25,-0.66767167387179,-0.0131,timeout,False,0.4078,0.6052,0.4078,0.6052,3300.9,3289.16,3.510695386999298,28.0559959152098,10222.920957917928
20,2025-07-07,10,SELL,2025-07-07 10:50:00,2025-07-07 12:50:00,3304.06,3309.97,3315.344088818725,3286.0054578900395,11.284088818725195,25,-26.771086186877003,-0.5237,timeout,False,0.3066,0.7701,0.3066,0.7701,3315.08,3305.11,2.6408881872531986,30.118165805681727,10196.149871731051
21,2025-07-09,9,SELL,2025-07-09 09:15:00,2025-07-09 11:15:00,3287.89,3286.83,3297.8895441933955,3271.890729290567,9.99954419339565,25,5.404205759284815,0.106,timeout,False,0.234,0.807,0.234,0.807,3297.65,3288.93,2.395441933953681,31.08777548321757,10201.554077490337
22,2025-07-24,9,SELL,2025-07-24 09:30:00,2025-07-24 11:30:00,3371.81,3373.87,3385.5208383965664,3349.8726585654936,13.710838396566487,25,-7.663718582261255,-0.1502,timeout,False,0.4391,0.415,0.4391,0.415,3385.27,3374.38,2.5083839656663525,43.73813637405093,10193.890358908075
23,2025-07-25,10,SELL,2025-07-25 10:40:00,2025-07-25 12:40:00,3353.75,3347.17,3363.6006121951755,3337.9890204877192,9.850612195175472,25,34.046512659622344,0.668,timeout,True,1.0832,0.1665,1.0832,0.1665,3363.4,3355.25,2.0061219517539866,46.34384686164168,10227.936871567697
24,2025-07-28,11,SELL,2025-07-28 11:15:00,2025-07-28 12:00:00,3337.45,3337.45,3344.275748374145,3326.5288026013673,6.825748374145405,10,0.0,0.0,breakeven,True,0.7618,0.1362,0.7618,0.1362,3344.05,3337.97,2.2574837414497004,40.52680374591721,10227.936871567697
25,2025-08-12,9,SELL,2025-08-12 09:15:00,2025-08-12 09:35:00,3348.42,3348.42,3355.8530529059076,3336.5271153505482,7.433052905907516,5,0.0,0.0,breakeven,True,0.8314,0.0726,0.8314,0.0726,3355.63,3348.48,2.2305290590738482,32.49277601040719,10227.936871567697
26,2025-10-22,11,SELL,2025-10-22 11:10:00,2025-10-22 11:20:00,4102.63,4102.63,4147.774576632308,4030.398677388308,45.14457663230769,3,0.0,0.0,breakeven,True,1.0311,0.2623,1.0311,0.2623,4146.84,4107.47,9.345766323079824,49.341777269600186,10227.936871567697
27,2025-10-28,9,SELL,2025-10-28 09:10:00,2025-10-28 11:10:00,3956.94,3921.79,3994.7381934611485,3896.4628904621627,37.79819346114846,25,47.556767680595144,0.9299,timeout,True,0.9336,0.0799,0.9336,0.0799,3994.1,3959.29,6.381934611486673,38.22938958295705,10275.493639248292
