trade_id,trade_date,entry_hour,side,entry_time,exit_time,entry,exit,sl,tp,risk_distance,bars_in_trade,pnl,r_multiple,exit_reason,be_activated,mfe_r,mae_r,best_r,worst_r,orb_high,orb_low,atr_at_entry,adx_h1_at_entry,balance_after
1,2026-01-08,14,SELL,2026-01-08 14:15:00,2026-01-08 16:00:00,4412.3,4424.38,4438.182538240137,4373.476192639795,25.882538240136455,22,-23.33619656604483,-0.4667,timeout,False,0.1793,0.9164,0.1793,0.9164,4437.78,4415.67,4.025382401372573,33.104695633994,9976.663803433956
2,2026-01-30,10,SELL,2026-01-30 10:35:00,2026-01-30 12:35:00,5077.74,5080.48,5244.188388387694,4828.067417418458,166.44838838769465,25,-0.8211572093367228,-0.0165,timeout,False,0.8139,0.3231,0.8139,0.3231,5241.45,5145.17,27.38388387694509,41.297224051183875,9975.842646224619
