trade_id,trade_date,entry_hour,side,entry_time,exit_time,entry,exit,sl,tp,risk_distance,bars_in_trade,pnl,r_multiple,exit_reason,be_activated,mfe_r,mae_r,best_r,worst_r,orb_high,orb_low,atr_at_entry,adx_h1_at_entry,balance_after
1,2024-11-12,9,SELL,2024-11-12 09:25:00,2024-11-12 11:25:00,2600.18,2594.52,2618.347874866859,2571.1114002130253,18.167874866859165,25,15.576945684287253,0.3115,timeout,False,0.5174,0.349,0.5174,0.349,2618.07,2603.41,2.7787486685864997,44.81738056020801,10015.576945684288
2,2024-11-13,10,SELL,2024-11-13 10:15:00,2024-11-13 10:30:00,2601.75,2607.971884057548,2607.971884057548,2591.7949855079232,6.221884057547868,4,-50.077884728421445,-1.0,sl,False,0.1221,1.0608,0.1221,1.0608,2607.82,2603.51,1.5188405754754606,29.537447830275838,9965.499060955866
3,2024-11-14,9,SELL,2024-11-14 09:15:00,2024-11-14 11:15:00,2550.88,2551.88,2565.341877436427,2527.7409961017174,14.461877436426676,25,-3.445437532147347,-0.0691,timeout,False,0.0249,0.6126,0.0249,0.6126,2565.12,2551.81,2.2187743642678837,36.54677200144984,9962.053623423719
4,2024-11-26,9,SELL,2024-11-26 09:30:00,2024-11-26 11:30:00,2616.05,2623.15,2626.636161148267,2599.112142162773,10.58616114826691,25,-33.407096177582275,-0.6707,timeout,False,0.4969,0.6896,0.4969,0.6896,2626.44,2617.81,1.961611482668675,46.775482649526516,9928.646527246137
5,2024-12-13,9,SELL,2024-12-13 09:30:00,2024-12-13 11:30:00,2682.64,2672.92,2690.605047206248,2669.895924470003,7.965047206248073,25,60.58121298335012,1.2203,timeout,True,1.5003,0.2624,1.5003,0.2624,2690.44,2683.26,1.6504720624775036,28.88259070411759,9989.227740229488
6,2025-02-27,11,SELL,2025-02-27 11:40:00,2025-02-27 13:40:00,2888.13,2888.84,2898.7788031762843,2871.0919149179454,10.648803176284218,25,-3.3301168113232498,-0.0667,timeout,False,0.2169,0.6498,0.2169,0.6498,2898.42,2888.6,3.5880317628431397,36.871040863426174,9985.897623418165
7,2025-02-28,9,SELL,2025-02-28 09:20:00,2025-02-28 10:40:00,2861.67,2852.875048947504,2867.16684440781,2852.875048947504,5.496844407809931,17,79.88718098734533,1.6,tp,True,1.7264,0.0309,1.7264,0.0309,2866.98,2861.72,1.868444078101047,44.47876864990593,10065.78480440551
8,2025-04-04,13,SELL,2025-04-04 13:25:00,2025-04-04 13:30:00,3095.18,3109.1463779811534,3109.1463779811534,3072.833795230154,13.966377981153528,2,-50.32892402202755,-1.0,sl,False,0.0236,1.3955,0.0236,1.3955,3108.75,3096.05,3.963779811534532,26.365409968726713,10015.455880383483
9,2025-04-07,9,SELL,2025-04-07 09:30:00,2025-04-07 11:30:00,3018.61,3023.55,3045.0099236533315,2976.37012215467,26.39992365333137,25,-9.370548320288721,-0.1871,timeout,False,0.2004,0.4814,0.2004,0.4814,3044.44,3018.91,5.699236533313334,26.900582176831403,10006.085332063194
10,2025-04-23,9,SELL,2025-04-23 09:45:00,2025-04-23 11:45:00,3312.63,3317.65,3350.069272425284,3252.7271641195457,37.43927242528389,25,-6.708269834463294,-0.1341,timeout,False,0.5604,0.2102,0.5604,0.2102,3349.41,3315.86,6.592724252841525,39.27070472868572,9999.37706222873
