rr_ratio,breakeven_trigger_r,max_hold_m5_bars,breakout_buffer_atr,body_pct_min,regime_adx_min,min_h1_ema_spread_atr,h1_slope_lookback,trades,win_rate,profit_factor,sharpe,sortino,max_dd_pct,total_return_pct,avg_win,avg_loss,expectancy,timeout_pct,avg_timeout_r,second_half_pf,trades_csv,verdict,score
1.25,1.2,24,0.03,0.25,24,0.15,2,39,51.28,1.686,0.055,0.046,1.22,2.78,34.22,21.36,7.14,74.36,0.0703,1.183,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930.csv,RECHAZADO,192.42
1.25,1.2,24,0.03,0.3,24,0.15,2,39,51.28,1.686,0.055,0.046,1.22,2.78,34.22,21.36,7.14,74.36,0.0703,1.183,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930.csv,RECHAZADO,192.42
1.25,1.2,24,0.05,0.2,24,0.15,2,39,51.28,1.686,0.055,0.046,1.22,2.78,34.22,21.36,7.14,74.36,0.0703,1.183,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930.csv,RECHAZADO,192.42
1.25,1.2,24,0.05,0.25,24,0.15,2,39,51.28,1.686,0.055,0.046,1.22,2.78,34.22,21.36,7.14,74.36,0.0703,1.183,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930.csv,RECHAZADO,192.42
1.25,1.2,24,0.05,0.3,24,0.15,2,39,51.28,1.686,0.055,0.046,1.22,2.78,34.22,21.36,7.14,74.36,0.0703,1.183,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930.csv,RECHAZADO,192.42
1.5,1.2,24,0.03,0.2,20,0.2,3,46,54.35,1.691,0.052,0.043,1.75,3.61,35.38,24.9,7.86,73.91,0.1226,1.49,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1800_20260409_0930.csv,APROBADO,192.4
1.25,0.8,24,0.02,0.2,20,0.15,2,48,45.83,1.701,0.059,0.052,1.75,3.42,37.73,23.24,7.13,62.5,0.0596,1.413,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930.csv,APROBADO,192.37
1.4,0.8,24,0.02,0.2,24,0.1,2,40,42.5,1.739,0.07,0.062,1.71,3.0,41.57,22.58,7.51,62.5,0.0629,1.187,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930.csv,RECHAZADO,192.27
1.5,0.8,24,0.02,0.2,20,0.1,3,48,45.83,1.687,0.067,0.061,1.75,3.6,40.2,24.97,7.5,62.5,0.0882,1.303,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1800_20260409_0930.csv,APROBADO,192.25
1.5,1.2,24,0.03,0.2,20,0.15,3,47,53.19,1.688,0.053,0.045,1.75,3.61,35.38,23.81,7.67,74.47,0.1186,1.486,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1800_20260409_0930.csv,APROBADO,192.22
1.25,0.8,24,0.02,0.2,20,0.2,2,47,46.81,1.701,0.058,0.05,1.75,3.42,37.73,23.24,7.28,63.83,0.0596,1.409,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930.csv,APROBADO,192.17
1.5,1.0,24,0.03,0.2,24,0.15,2,39,46.15,1.687,0.052,0.044,1.26,2.79,38.02,21.34,7.15,71.79,0.0733,1.188,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930.csv,RECHAZADO,191.97
1.5,1.2,24,0.02,0.2,20,0.1,3,48,52.08,1.665,0.07,0.064,1.75,3.84,38.42,25.08,7.99,70.83,0.1207,1.259,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1800_20260409_0930.csv,APROBADO,191.75
1.25,1.2,24,0.02,0.2,20,0.2,2,47,53.19,1.679,0.061,0.053,1.75,3.66,36.24,24.52,7.8,70.21,0.0988,1.346,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930.csv,APROBADO,191.73
1.25,1.2,24,0.02,0.2,20,0.15,2,48,52.08,1.677,0.062,0.055,1.75,3.66,36.24,23.49,7.62,70.83,0.0954,1.345,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930.csv,APROBADO,191.67
1.4,1.2,24,0.03,0.25,24,0.2,3,37,54.05,1.819,0.057,0.046,1.05,3.18,35.32,22.85,8.6,75.68,0.1183,1.33,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1800_20260409_0930.csv,APROBADO,191.39
1.4,1.2,24,0.03,0.3,24,0.2,3,37,54.05,1.819,0.057,0.046,1.05,3.18,35.32,22.85,8.6,75.68,0.1183,1.33,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1800_20260409_0930.csv,APROBADO,191.39
1.4,1.2,24,0.05,0.2,24,0.2,3,37,54.05,1.819,0.057,0.046,1.05,3.18,35.32,22.85,8.6,75.68,0.1183,1.33,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1800_20260409_0930.csv,APROBADO,191.39
1.4,1.2,24,0.05,0.25,24,0.2,3,37,54.05,1.819,0.057,0.046,1.05,3.18,35.32,22.85,8.6,75.68,0.1183,1.33,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1800_20260409_0930.csv,APROBADO,191.39
1.4,1.2,24,0.05,0.3,24,0.2,3,37,54.05,1.819,0.057,0.046,1.05,3.18,35.32,22.85,8.6,75.68,0.1183,1.33,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1800_20260409_0930.csv,APROBADO,191.39
1.5,1.0,24,0.03,0.3,20,0.2,3,45,51.11,1.668,0.068,0.061,1.44,3.18,34.47,23.77,7.06,73.33,0.1155,1.192,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1800_20260409_0930.csv,APROBADO,191.36
1.5,1.0,24,0.05,0.3,20,0.2,3,45,51.11,1.668,0.068,0.061,1.44,3.18,34.47,23.77,7.06,73.33,0.1155,1.192,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1800_20260409_0930.csv,APROBADO,191.36
1.5,0.8,24,0.02,0.2,20,0.1,2,49,44.9,1.673,0.066,0.06,1.75,3.63,41.04,24.53,7.41,63.27,0.0873,1.298,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930.csv,RECHAZADO,191.26
1.4,1.2,24,0.03,0.25,24,0.15,3,38,52.63,1.815,0.058,0.049,1.05,3.17,35.32,21.62,8.35,76.32,0.1136,1.329,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1800_20260409_0930.csv,APROBADO,190.96
1.4,1.2,24,0.03,0.3,24,0.15,3,38,52.63,1.815,0.058,0.049,1.05,3.17,35.32,21.62,8.35,76.32,0.1136,1.329,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1800_20260409_0930.csv,APROBADO,190.96
1.4,1.2,24,0.05,0.2,24,0.15,3,38,52.63,1.815,0.058,0.049,1.05,3.17,35.32,21.62,8.35,76.32,0.1136,1.329,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1800_20260409_0930.csv,APROBADO,190.96
1.4,1.2,24,0.05,0.25,24,0.15,3,38,52.63,1.815,0.058,0.049,1.05,3.17,35.32,21.62,8.35,76.32,0.1136,1.329,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1800_20260409_0930.csv,APROBADO,190.96
1.4,1.2,24,0.05,0.3,24,0.15,3,38,52.63,1.815,0.058,0.049,1.05,3.17,35.32,21.62,8.35,76.32,0.1136,1.329,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1800_20260409_0930.csv,APROBADO,190.96
1.5,1.2,24,0.02,0.2,20,0.1,2,49,51.02,1.653,0.069,0.063,1.76,3.87,39.16,24.68,7.89,71.43,0.119,1.257,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930.csv,APROBADO,190.79
1.4,1.2,24,0.02,0.2,24,0.1,2,40,50.0,1.705,0.073,0.065,1.71,3.24,39.14,22.96,8.09,72.5,0.1044,1.157,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930.csv,APROBADO,190.75
1.5,1.2,24,0.05,0.2,20,0.2,3,46,54.35,1.679,0.052,0.043,1.75,3.55,35.13,24.9,7.72,73.91,0.1191,1.469,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1800_20260409_0930.csv,APROBADO,190.74
1.5,1.2,24,0.03,0.3,20,0.2,3,45,55.56,1.777,0.077,0.069,1.14,3.71,33.89,23.83,8.23,77.78,0.1382,1.3,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1800_20260409_0930.csv,APROBADO,190.69
1.5,1.2,24,0.05,0.3,20,0.2,3,45,55.56,1.777,0.077,0.069,1.14,3.71,33.89,23.83,8.23,77.78,0.1382,1.3,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1800_20260409_0930.csv,APROBADO,190.69
1.5,1.2,24,0.05,0.2,20,0.15,3,47,53.19,1.677,0.053,0.045,1.75,3.54,35.13,23.81,7.54,74.47,0.1152,1.464,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1800_20260409_0930.csv,APROBADO,190.65
1.5,1.0,24,0.03,0.25,24,0.2,2,38,47.37,1.676,0.052,0.042,1.25,2.74,37.68,22.48,7.2,71.05,0.0722,1.168,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930.csv,RECHAZADO,190.47
1.5,1.0,24,0.03,0.3,24,0.2,2,38,47.37,1.676,0.052,0.042,1.25,2.74,37.68,22.48,7.2,71.05,0.0722,1.168,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930.csv,RECHAZADO,190.47
1.5,1.0,24,0.05,0.2,24,0.2,2,38,47.37,1.676,0.052,0.042,1.25,2.74,37.68,22.48,7.2,71.05,0.0722,1.168,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930.csv,RECHAZADO,190.47
1.5,1.0,24,0.05,0.25,24,0.2,2,38,47.37,1.676,0.052,0.042,1.25,2.74,37.68,22.48,7.2,71.05,0.0722,1.168,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930.csv,RECHAZADO,190.47
1.5,1.0,24,0.05,0.3,24,0.2,2,38,47.37,1.676,0.052,0.042,1.25,2.74,37.68,22.48,7.2,71.05,0.0722,1.168,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930.csv,RECHAZADO,190.47
1.5,1.2,24,0.03,0.3,20,0.15,3,46,54.35,1.774,0.078,0.072,1.15,3.7,33.88,22.73,8.04,78.26,0.1339,1.191,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1800_20260409_0930.csv,APROBADO,190.33
1.5,1.2,24,0.05,0.3,20,0.15,3,46,54.35,1.774,0.078,0.072,1.15,3.7,33.88,22.73,8.04,78.26,0.1339,1.191,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1800_20260409_0930.csv,APROBADO,190.33
1.4,0.8,24,0.02,0.25,24,0.1,2,40,42.5,1.724,0.07,0.062,1.71,2.94,41.21,22.58,7.36,62.5,0.0581,1.161,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930.csv,RECHAZADO,190.29
1.4,0.8,24,0.02,0.3,24,0.1,2,40,42.5,1.724,0.07,0.062,1.71,2.94,41.21,22.58,7.36,62.5,0.0581,1.161,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930.csv,RECHAZADO,190.29
1.5,0.8,24,0.02,0.25,20,0.15,3,46,45.65,1.694,0.071,0.067,1.75,3.28,38.18,23.66,7.14,65.22,0.0842,1.23,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1800_20260409_0930.csv,APROBADO,190.27
1.5,1.2,24,0.03,0.2,24,0.2,2,38,52.63,1.819,0.061,0.049,1.21,3.32,36.92,22.55,8.75,76.32,0.1067,1.308,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930.csv,APROBADO,190.21
1.5,0.8,24,0.02,0.25,20,0.2,3,45,46.67,1.694,0.069,0.065,1.75,3.28,38.18,23.66,7.3,66.67,0.0842,1.358,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1800_20260409_0930.csv,APROBADO,190.09
1.5,1.0,24,0.03,0.25,24,0.15,2,39,46.15,1.672,0.052,0.044,1.26,2.73,37.68,21.34,6.99,71.79,0.069,1.165,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930.csv,RECHAZADO,189.97
1.5,1.0,24,0.03,0.3,24,0.15,2,39,46.15,1.672,0.052,0.044,1.26,2.73,37.68,21.34,6.99,71.79,0.069,1.165,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930.csv,RECHAZADO,189.97
1.5,1.0,24,0.05,0.2,24,0.15,2,39,46.15,1.672,0.052,0.044,1.26,2.73,37.68,21.34,6.99,71.79,0.069,1.165,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930.csv,RECHAZADO,189.97
1.5,1.0,24,0.05,0.25,24,0.15,2,39,46.15,1.672,0.052,0.044,1.26,2.73,37.68,21.34,6.99,71.79,0.069,1.165,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930.csv,RECHAZADO,189.97
1.5,1.0,24,0.05,0.3,24,0.15,2,39,46.15,1.672,0.052,0.044,1.26,2.73,37.68,21.34,6.99,71.79,0.069,1.165,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930.csv,RECHAZADO,189.97
1.5,1.2,24,0.02,0.25,20,0.2,3,45,53.33,1.672,0.073,0.068,1.75,3.53,36.57,25.0,7.84,73.33,0.1212,1.3,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1800_20260409_0930.csv,APROBADO,189.72
1.5,1.2,24,0.03,0.2,24,0.15,2,39,51.28,1.815,0.062,0.052,1.22,3.32,36.92,21.41,8.5,76.92,0.1026,1.304,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930.csv,APROBADO,189.66
1.5,1.2,24,0.02,0.25,20,0.15,3,46,52.17,1.669,0.074,0.071,1.75,3.52,36.57,23.9,7.65,73.91,0.1172,1.191,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1800_20260409_0930.csv,APROBADO,189.51
1.5,0.8,24,0.02,0.25,20,0.15,2,47,44.68,1.679,0.07,0.067,1.75,3.32,39.06,23.27,7.06,65.96,0.0835,1.228,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930.csv,RECHAZADO,189.23
1.5,0.8,24,0.02,0.25,20,0.2,2,46,45.65,1.679,0.069,0.064,1.75,3.32,39.06,23.27,7.21,67.39,0.0835,1.228,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930.csv,APROBADO,189.03
1.4,1.2,24,0.02,0.25,24,0.1,2,40,50.0,1.692,0.073,0.065,1.71,3.18,38.83,22.95,7.94,72.5,0.1003,1.135,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930.csv,APROBADO,188.97
1.4,1.2,24,0.02,0.3,24,0.1,2,40,50.0,1.692,0.073,0.065,1.71,3.18,38.83,22.95,7.94,72.5,0.1003,1.135,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930.csv,APROBADO,188.97
1.5,1.2,24,0.02,0.25,20,0.2,2,46,52.17,1.658,0.072,0.067,1.75,3.56,37.35,24.57,7.74,73.91,0.1195,1.195,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930.csv,APROBADO,188.71
1.5,1.2,24,0.02,0.25,20,0.15,2,47,51.06,1.656,0.073,0.07,1.75,3.55,37.35,23.53,7.55,74.47,0.1156,1.192,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930.csv,APROBADO,188.6
1.4,1.0,24,0.02,0.2,20,0.2,3,46,50.0,1.663,0.057,0.05,1.75,3.47,37.86,24.93,7.55,67.39,0.0998,1.327,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1800_20260409_0930.csv,APROBADO,188.56
1.4,1.0,24,0.02,0.2,20,0.15,3,47,48.94,1.661,0.058,0.052,1.75,3.46,37.85,23.83,7.37,68.09,0.0961,1.323,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1800_20260409_0930.csv,APROBADO,188.47
1.5,1.2,24,0.03,0.25,24,0.2,2,38,52.63,1.804,0.061,0.049,1.21,3.26,36.61,22.55,8.59,76.32,0.1026,1.285,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930.csv,APROBADO,188.21
1.5,1.2,24,0.03,0.3,24,0.2,2,38,52.63,1.804,0.061,0.049,1.21,3.26,36.61,22.55,8.59,76.32,0.1026,1.285,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930.csv,APROBADO,188.21
1.5,1.2,24,0.05,0.2,24,0.2,2,38,52.63,1.804,0.061,0.049,1.21,3.26,36.61,22.55,8.59,76.32,0.1026,1.285,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930.csv,APROBADO,188.21
1.5,1.2,24,0.05,0.25,24,0.2,2,38,52.63,1.804,0.061,0.049,1.21,3.26,36.61,22.55,8.59,76.32,0.1026,1.285,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930.csv,APROBADO,188.21
1.5,1.2,24,0.05,0.3,24,0.2,2,38,52.63,1.804,0.061,0.049,1.21,3.26,36.61,22.55,8.59,76.32,0.1026,1.285,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930.csv,APROBADO,188.21
1.25,1.0,24,0.03,0.2,24,0.2,3,37,48.65,1.646,0.046,0.036,1.08,2.5,35.39,22.77,6.76,67.57,0.0594,1.168,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1800_20260409_0930.csv,RECHAZADO,187.92
1.5,1.2,24,0.03,0.2,24,0.1,3,39,51.28,1.675,0.059,0.051,1.55,2.97,36.88,23.18,7.62,74.36,0.1177,1.154,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1800_20260409_0930.csv,RECHAZADO,187.9
1.4,1.0,24,0.02,0.2,20,0.2,2,47,48.94,1.65,0.057,0.049,1.75,3.5,38.66,24.49,7.45,68.09,0.0986,1.321,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930.csv,APROBADO,187.65
1.5,1.2,24,0.03,0.25,24,0.15,2,39,51.28,1.8,0.062,0.052,1.22,3.25,36.61,21.4,8.34,76.92,0.0986,1.28,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930.csv,APROBADO,187.63
1.5,1.2,24,0.03,0.3,24,0.15,2,39,51.28,1.8,0.062,0.052,1.22,3.25,36.61,21.4,8.34,76.92,0.0986,1.28,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930.csv,APROBADO,187.63
1.5,1.2,24,0.05,0.2,24,0.15,2,39,51.28,1.8,0.062,0.052,1.22,3.25,36.61,21.4,8.34,76.92,0.0986,1.28,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930.csv,APROBADO,187.63
1.5,1.2,24,0.05,0.25,24,0.15,2,39,51.28,1.8,0.062,0.052,1.22,3.25,36.61,21.4,8.34,76.92,0.0986,1.28,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930.csv,APROBADO,187.63
1.5,1.2,24,0.05,0.3,24,0.15,2,39,51.28,1.8,0.062,0.052,1.22,3.25,36.61,21.4,8.34,76.92,0.0986,1.28,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930.csv,APROBADO,187.63
1.4,1.0,24,0.02,0.2,20,0.15,2,48,47.92,1.648,0.057,0.051,1.75,3.5,38.66,23.46,7.28,68.75,0.0951,1.32,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930.csv,APROBADO,187.61
1.4,0.8,24,0.03,0.2,24,0.15,3,38,44.74,1.642,0.048,0.04,1.08,2.48,37.39,22.78,6.54,65.79,0.0783,1.14,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1800_20260409_0930.csv,RECHAZADO,187.52
1.25,1.0,24,0.03,0.2,24,0.15,3,38,47.37,1.642,0.047,0.038,1.09,2.49,35.39,21.55,6.56,68.42,0.0565,1.167,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1800_20260409_0930.csv,RECHAZADO,187.44
1.4,0.8,24,0.03,0.2,24,0.2,3,37,45.95,1.642,0.048,0.038,1.08,2.48,37.39,22.78,6.72,67.57,0.0783,1.137,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1800_20260409_0930.csv,RECHAZADO,187.38
1.5,0.8,18,0.02,0.2,24,0.15,3,38,50.0,1.637,0.055,0.049,1.06,2.47,33.4,24.23,6.5,73.68,0.0688,1.133,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1800_20260409_0930.csv,RECHAZADO,187.21
1.5,1.0,24,0.02,0.3,20,0.15,3,46,50.0,1.818,0.09,0.084,1.44,3.91,37.83,22.79,8.51,71.74,0.1135,1.084,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1800_20260409_0930.csv,RECHAZADO,186.95
1.5,1.2,24,0.03,0.2,20,0.2,2,47,53.19,1.642,0.051,0.042,1.75,3.46,35.36,24.47,7.35,74.47,0.1104,1.412,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930.csv,APROBADO,186.53
1.5,1.2,24,0.03,0.2,20,0.15,2,48,52.08,1.64,0.052,0.044,1.75,3.45,35.36,23.44,7.18,75.0,0.1069,1.411,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930.csv,APROBADO,186.46
1.5,1.2,24,0.03,0.25,24,0.1,3,39,51.28,1.661,0.059,0.051,1.55,2.91,36.57,23.17,7.46,74.36,0.1136,1.133,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1800_20260409_0930.csv,RECHAZADO,186.0
1.5,1.2,24,0.03,0.3,24,0.1,3,39,51.28,1.661,0.059,0.051,1.55,2.91,36.57,23.17,7.46,74.36,0.1136,1.133,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1800_20260409_0930.csv,RECHAZADO,186.0
1.5,1.2,24,0.05,0.2,24,0.1,3,39,51.28,1.661,0.059,0.051,1.55,2.91,36.57,23.17,7.46,74.36,0.1136,1.133,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1800_20260409_0930.csv,RECHAZADO,186.0
1.5,1.2,24,0.05,0.25,24,0.1,3,39,51.28,1.661,0.059,0.051,1.55,2.91,36.57,23.17,7.46,74.36,0.1136,1.133,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1800_20260409_0930.csv,RECHAZADO,186.0
1.5,1.2,24,0.05,0.3,24,0.1,3,39,51.28,1.661,0.059,0.051,1.55,2.91,36.57,23.17,7.46,74.36,0.1136,1.133,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1800_20260409_0930.csv,RECHAZADO,186.0
1.25,1.0,24,0.03,0.25,24,0.2,3,37,48.65,1.63,0.046,0.036,1.08,2.44,35.05,22.76,6.59,67.57,0.0546,1.143,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1800_20260409_0930.csv,RECHAZADO,185.8
1.25,1.0,24,0.03,0.3,24,0.2,3,37,48.65,1.63,0.046,0.036,1.08,2.44,35.05,22.76,6.59,67.57,0.0546,1.143,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1800_20260409_0930.csv,RECHAZADO,185.8
1.25,1.0,24,0.05,0.2,24,0.2,3,37,48.65,1.63,0.046,0.036,1.08,2.44,35.05,22.76,6.59,67.57,0.0546,1.143,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1800_20260409_0930.csv,RECHAZADO,185.8
1.25,1.0,24,0.05,0.25,24,0.2,3,37,48.65,1.63,0.046,0.036,1.08,2.44,35.05,22.76,6.59,67.57,0.0546,1.143,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1800_20260409_0930.csv,RECHAZADO,185.8
1.25,1.0,24,0.05,0.3,24,0.2,3,37,48.65,1.63,0.046,0.036,1.08,2.44,35.05,22.76,6.59,67.57,0.0546,1.143,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1800_20260409_0930.csv,RECHAZADO,185.8
1.25,1.0,24,0.03,0.25,24,0.15,3,38,47.37,1.627,0.047,0.038,1.09,2.43,35.05,21.55,6.4,68.42,0.0519,1.142,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1800_20260409_0930.csv,RECHAZADO,185.44
1.25,1.0,24,0.03,0.3,24,0.15,3,38,47.37,1.627,0.047,0.038,1.09,2.43,35.05,21.55,6.4,68.42,0.0519,1.142,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1800_20260409_0930.csv,RECHAZADO,185.44
1.25,1.0,24,0.05,0.2,24,0.15,3,38,47.37,1.627,0.047,0.038,1.09,2.43,35.05,21.55,6.4,68.42,0.0519,1.142,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1800_20260409_0930.csv,RECHAZADO,185.44
1.25,1.0,24,0.05,0.25,24,0.15,3,38,47.37,1.627,0.047,0.038,1.09,2.43,35.05,21.55,6.4,68.42,0.0519,1.142,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1800_20260409_0930.csv,RECHAZADO,185.44
1.25,1.0,24,0.05,0.3,24,0.15,3,38,47.37,1.627,0.047,0.038,1.09,2.43,35.05,21.55,6.4,68.42,0.0519,1.142,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1800_20260409_0930.csv,RECHAZADO,185.44
1.4,0.8,24,0.03,0.25,24,0.15,3,38,44.74,1.626,0.048,0.04,1.08,2.42,37.03,22.77,6.38,65.79,0.0735,1.115,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1800_20260409_0930.csv,RECHAZADO,185.42
1.4,0.8,24,0.03,0.3,24,0.15,3,38,44.74,1.626,0.048,0.04,1.08,2.42,37.03,22.77,6.38,65.79,0.0735,1.115,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1800_20260409_0930.csv,RECHAZADO,185.42
1.4,0.8,24,0.05,0.2,24,0.15,3,38,44.74,1.626,0.048,0.04,1.08,2.42,37.03,22.77,6.38,65.79,0.0735,1.115,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1800_20260409_0930.csv,RECHAZADO,185.42
1.4,0.8,24,0.05,0.25,24,0.15,3,38,44.74,1.626,0.048,0.04,1.08,2.42,37.03,22.77,6.38,65.79,0.0735,1.115,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1800_20260409_0930.csv,RECHAZADO,185.42
1.4,0.8,24,0.05,0.3,24,0.15,3,38,44.74,1.626,0.048,0.04,1.08,2.42,37.03,22.77,6.38,65.79,0.0735,1.115,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1800_20260409_0930.csv,RECHAZADO,185.42
1.4,0.8,24,0.03,0.25,24,0.2,3,37,45.95,1.626,0.047,0.038,1.08,2.42,37.03,22.77,6.55,67.57,0.0735,1.112,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1800_20260409_0930.csv,RECHAZADO,185.26
1.4,0.8,24,0.03,0.3,24,0.2,3,37,45.95,1.626,0.047,0.038,1.08,2.42,37.03,22.77,6.55,67.57,0.0735,1.112,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1800_20260409_0930.csv,RECHAZADO,185.26
1.4,0.8,24,0.05,0.2,24,0.2,3,37,45.95,1.626,0.047,0.038,1.08,2.42,37.03,22.77,6.55,67.57,0.0735,1.112,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1800_20260409_0930.csv,RECHAZADO,185.26
1.4,0.8,24,0.05,0.25,24,0.2,3,37,45.95,1.626,0.047,0.038,1.08,2.42,37.03,22.77,6.55,67.57,0.0735,1.112,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1800_20260409_0930.csv,RECHAZADO,185.26
